"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"890","Dean Kukan","CBJ","D","8","133.28333333333","115","116","49.78","83","90","47.98","62","69","47.33","11","2","84.62","4.99","4.2","54.29","56","40","58.33","29","19","60.42","8","2","80.00","27","21","56.25","3","0","100.00","53","65","44.92","0","0","-","17.74","97.10","1.148","22","16","22","106","50.00","32","33","39","45.07"
"842","Dennis Everberg","COL","R","15","120.65","79","138","36.41","67","101","39.88","52","75","40.94","1","7","12.50","3.77","5.11","42.40","37","52","41.57","19","18","51.35","1","3","25.00","18","34","34.62","0","1","0.00","35","68","33.98","0","3","0.00","1.92","90.67","0.926","11","41","26","104","29.73","21","50","52","28.77"
"847","Dennis Rasmussen","CHI","C","44","399.6","342","354","49.14","255","260","49.51","186","203","47.81","18","9","66.67","14.22","13.47","51.36","148","146","50.34","72","63","53.33","11","3","78.57","76","83","47.80","4","5","44.44","158","174","47.59","3","1","75.00","9.68","95.57","1.052","81","102","55","349","59.56","130","137","119","52.21"
"81","Dennis Seidenberg","BOS","D","61","1035.25","899","1017","46.92","687","758","47.54","526","540","49.34","41","43","48.81","32.95","37.94","46.48","376","451","45.47","135","178","43.13","21","23","47.73","241","273","46.89","13","10","56.52","440","490","47.31","6","9","40.00","7.79","92.04","0.998","128","199","116","853","52.46","302","331","294","50.67"
"89","Dennis Wideman","CGY","D","51","821.46666666667","712","852","45.52","525","595","46.88","376","435","46.36","32","40","44.44","32.11","38.08","45.74","346","368","48.46","153","157","49.35","22","22","50.00","193","211","47.77","8","9","47.06","316","403","43.95","1","7","12.50","8.51","90.80","0.993","134","176","94","685","58.77","265","273","246","51.86"
"263","Derek Dorsett","VAN","R","71","828.91666666667","651","777","45.59","484","585","45.28","358","428","45.55","25","39","39.06","24.97","32.04","43.81","288","389","42.54","108","152","41.54","10","16","38.46","180","237","43.17","6","16","27.27","307","329","48.27","6","7","46.15","6.98","90.89","0.979","137","162","139","716","49.64","211","239","250","45.77"
"542","Derek Forbort","L.A","D","14","144.91666666667","176","106","62.41","132","85","60.83","96","57","62.75","4","5","44.44","6.96","4.39","61.36","78","49","61.42","30","17","63.83","2","4","33.33","48","32","60.00","1","1","50.00","89","50","64.03","1","0","100.00","4.17","91.23","0.954","25","26","18","144","58.14","47","38","37","55.95"
"408","Derek Grant","CGY","C","15","144.63333333333","131","152","46.29","100","114","46.73","69","87","44.23","1","8","11.11","5.73","6.37","47.33","69","70","49.64","24","31","43.64","0","5","0.00","45","39","53.57","1","3","25.00","52","69","42.98","0","0","-","1.45","90.80","0.923","21","33","30","147","41.18","36","46","51","41.38"
"40","Derek MacKenzie","FLA","C","64","662.9","441","530","45.42","352","410","46.19","248","291","46.01","18","12","60.00","19.13","20.78","47.93","170","230","42.50","79","100","44.13","11","8","57.89","91","130","41.18","2","4","33.33","220","264","45.45","3","0","100.00","7.26","95.88","1.031","118","108","114","557","50.86","224","196","254","46.86"
"893","Derek Ryan","CAR","C","6","67.85","56","45","55.45","44","37","54.32","35","26","57.38","3","2","60.00","1.85","1.63","53.14","19","19","50.00","6","8","42.86","0","0","-","13","11","54.17","1","1","50.00","29","25","53.70","2","1","66.67","8.57","92.31","1.009","11","17","9","40","55.00","20","23","20","50.00"
"394","Derek Stepan","NYR","C","72","983.2","897","933","49.02","668","678","49.63","462","481","48.99","51","45","53.13","40.76","43.03","48.65","429","462","48.15","176","210","45.60","31","28","52.54","253","252","50.10","12","8","60.00","390","402","49.24","7","5","58.33","11.04","90.64","1.017","192","276","163","738","54.08","313","359","309","50.32"
"282","Derick Brassard","NYR","C","80","1199.5833333333","1086","1192","47.67","787","857","47.87","562","601","48.32","61","46","57.01","46.55","51.08","47.68","502","548","47.81","207","221","48.36","30","28","51.72","295","327","47.43","16","6","72.73","477","540","46.90","13","7","65.00","10.85","92.35","1.032","269","277","141","874","65.61","452","406","317","58.78"
"727","Derrick Pouliot","PIT","D","22","315.73333333333","349","246","58.66","250","176","58.69","184","130","58.60","15","9","62.50","15.46","9.25","62.57","170","98","63.43","72","50","59.02","11","5","68.75","98","48","67.12","1","1","50.00","150","122","55.15","3","2","60.00","8.15","93.08","1.012","42","70","49","266","46.15","85","99","101","45.70"
"61","Deryk Engelland","CGY","D","69","956.6","805","966","45.45","608","690","46.84","445","481","48.06","39","36","52.00","32.48","37.87","46.17","360","401","47.31","134","170","44.08","18","22","45.00","226","231","49.45","15","11","57.69","382","472","44.73","6","3","66.67","8.76","92.52","1.013","121","254","127","804","48.79","259","371","301","46.25"
"538","Devante Smith-Pelly","MTL, N.J","R","64","718.01666666667","555","619","47.27","416","471","46.90","319","347","47.90","30","33","47.62","21.82","26.88","44.80","240","290","45.28","114","114","50.00","23","17","57.50","126","176","41.72","7","12","36.84","262","283","48.07","0","4","0.00","9.40","90.49","0.999","123","196","158","588","43.77","183","259","281","39.44"
"741","Devin Shore","DAL","C","3","36.266666666667","21","41","33.87","17","34","33.33","11","22","33.33","3","1","75.00","1.34","1.81","42.45","11","25","30.56","8","11","42.11","1","1","50.00","3","14","17.65","0","0","-","9","13","40.91","1","0","100.00","27.27","95.45","1.227","7","8","6","28","53.85","9","15","11","45.00"
"124","Dion Phaneuf","OTT, TOR","D","71","1253.7833333333","1282","1216","51.32","962","941","50.55","647","674","48.98","46","52","46.94","52.41","52.25","50.08","583","558","51.10","215","208","50.83","31","22","58.49","368","350","51.25","7","22","24.14","619","585","51.41","8","6","57.14","7.11","92.28","0.994","230","268","181","1019","55.96","470","416","416","53.05"
"650","Dmitrij Jaskin","STL","R","65","753.35","689","556","55.34","505","401","55.74","384","299","56.22","23","20","53.49","26.85","22.5","54.41","319","269","54.25","120","114","51.28","13","8","61.90","199","155","56.21","5","7","41.67","317","241","56.81","5","5","50.00","5.99","93.31","0.993","109","178","96","654","53.17","183","249","205","47.16"
"458","Dmitry Kulikov","FLA","D","74","1275.5","982","1114","46.85","760","846","47.32","562","611","47.91","53","48","52.48","45.96","44.54","50.79","457","465","49.57","175","186","48.48","21","29","42.00","282","279","50.27","20","11","64.52","443","553","44.48","8","5","61.54","9.43","92.14","1.016","168","303","188","779","47.19","395","468","409","49.13"
"472","Dmitry Orlov","WSH","D","82","1259.1166666667","1232","1061","53.73","885","804","52.40","633","574","52.44","65","55","54.17","50.04","46.35","51.91","584","509","53.43","236","217","52.10","38","32","54.29","348","292","54.38","13","17","43.33","562","443","55.92","13","4","76.47","10.27","90.42","1.007","172","197","110","1105","60.99","400","341","234","63.09"
"57","Dominic Moore","NYR","C","80","886.15","652","885","42.42","494","653","43.07","356","468","43.20","29","31","48.33","30.67","38.56","44.30","300","428","41.21","136","193","41.34","12","21","36.36","164","235","41.10","8","6","57.14","288","385","42.79","5","3","62.50","8.15","93.38","1.015","73","211","244","727","23.03","123","296","415","22.86"
"894","Dominik Simon","PIT","C","3","18.216666666667","19","13","59.38","15","9","62.50","14","7","66.67","1","1","50.00","1.33","0.35","79.10","11","6","64.71","5","3","62.50","0","1","0.00","6","3","66.67","0","0","-","8","5","61.54","1","0","100.00","7.14","85.71","0.929","4","8","1","15","80.00","6","9","1","85.71"
"672","Dougie Hamilton","CGY","D","82","1380.5666666667","1342","1358","49.70","979","972","50.18","723","680","51.53","52","65","44.44","53.73","56.98","48.53","651","632","50.74","247","251","49.60","35","35","50.00","404","381","51.46","13","19","40.63","598","599","49.96","4","9","30.77","7.19","90.44","0.976","226","346","206","1127","52.31","448","487","449","49.94"
"368","Drew Doughty","L.A","D","82","1805.6666666667","1900","1372","58.07","1434","1049","57.75","987","764","56.37","77","52","59.69","76.41","63.69","54.54","844","633","57.14","340","270","55.74","46","19","70.77","504","363","58.13","16","15","51.61","893","609","59.45","14","13","51.85","7.80","93.19","1.010","273","453","268","1176","50.46","696","684","549","55.90"
"155","Drew Miller","DET","L","28","278.58333333333","179","291","38.09","145","231","38.56","104","157","39.85","6","11","35.29","8.41","11.35","42.55","80","121","39.80","30","50","37.50","1","6","14.29","50","71","41.32","2","4","33.33","87","150","36.71","2","1","66.67","5.77","92.99","0.988","33","73","60","224","35.48","42","98","111","27.45"
"477","Drew Shore","CGY","C","2","20.933333333333","18","16","52.94","13","12","52.00","10","7","58.82","1","1","50.00","0.4","0.54","42.33","5","5","50.00","2","3","40.00","0","1","0.00","3","2","60.00","0","0","-","11","8","57.89","1","0","100.00","10.00","85.71","0.957","3","5","2","15","60.00","4","8","6","40.00"
"172","Drew Stafford","WPG","R","78","1141.8666666667","1042","984","51.43","777","729","51.59","581","534","52.11","41","66","38.32","44.98","47.17","48.81","487","482","50.26","206","213","49.16","25","38","39.68","281","269","51.09","10","20","33.33","472","427","52.50","4","7","36.36","7.06","87.64","0.947","186","281","156","800","54.39","345","389","298","53.65"
"112","Duncan Keith","CHI","D","67","1322.1166666667","1281","1146","52.78","939","844","52.66","665","629","51.39","59","48","55.14","60.02","50.41","54.35","564","512","52.42","226","240","48.50","26","27","49.06","338","272","55.41","16","12","57.14","600","534","52.91","13","6","68.42","8.87","92.37","1.012","174","306","224","975","43.72","407","470","465","46.67"
"126","Dustin Brown","L.A","R","82","1117.9166666667","1188","866","57.84","903","655","57.96","615","483","56.01","31","36","46.27","44.36","37.32","54.31","494","403","55.07","206","147","58.36","15","16","48.39","288","256","52.94","6","8","42.86","592","387","60.47","9","9","50.00","5.04","92.55","0.976","192","260","154","811","55.49","405","392","326","55.40"
"159","Dustin Byfuglien","WPG","D","81","1604.0833333333","1665","1388","54.54","1231","1052","53.92","882","774","53.26","84","80","51.22","71.02","69.12","50.68","789","684","53.56","323","310","51.03","43","43","50.00","466","374","55.48","23","19","54.76","726","581","55.55","14","14","50.00","9.52","89.66","0.992","205","323","191","1034","51.77","521","534","464","52.89"
"346","Dustin Jeffrey","ARI","L","7","71.766666666667","41","70","36.94","25","58","30.12","18","42","30.00","4","2","66.67","1.3","2.92","30.88","20","31","39.22","7","12","36.84","4","1","80.00","13","19","40.63","0","1","0.00","17","35","32.69","0","0","-","22.22","95.24","1.175","13","16","10","52","56.52","18","29","18","50.00"
"341","Dwight King","L.A","L","47","598.53333333333","588","543","51.99","432","414","51.06","297","281","51.38","17","24","41.46","21","24.98","45.68","236","276","46.09","90","111","44.78","9","15","37.50","146","165","46.95","3","4","42.86","281","226","55.42","4","2","66.67","5.72","91.46","0.972","100","124","68","470","59.52","211","191","175","54.66"
"614","Dylan DeMelo","S.J","D","45","556.55","479","434","52.46","360","306","54.05","258","210","55.13","15","15","50.00","22.09","15.35","59.00","237","187","55.90","117","73","61.58","10","7","58.82","120","114","51.28","3","5","37.50","196","206","48.76","1","3","25.00","5.81","92.86","0.987","83","154","63","419","56.85","176","217","141","55.52"
"859","Dylan Larkin","DET","C","80","1151.8666666667","1097","993","52.49","821","803","50.55","594","600","49.75","58","45","56.31","44.7","47.77","48.34","518","476","52.11","206","205","50.12","26","21","55.32","312","271","53.52","18","16","52.94","481","442","52.11","12","4","75.00","9.76","92.50","1.023","239","268","118","895","66.95","400","377","257","60.88"
"563","Dylan McIlrath","NYR","D","34","446.85","401","391","50.63","288","294","49.48","198","212","48.29","18","11","62.07","17.37","16.98","50.56","171","169","50.29","82","86","48.81","11","8","57.89","89","83","51.74","4","1","80.00","170","172","49.71","3","2","60.00","9.09","94.81","1.039","56","102","40","402","58.33","103","156","110","48.36"
"437","Dylan Olsen","FLA","D","8","109.41666666667","72","97","42.60","59","81","42.14","42","55","43.30","3","4","42.86","2.37","3.99","37.20","25","35","41.67","10","18","35.71","2","1","66.67","15","17","46.88","1","2","33.33","40","48","45.45","0","1","0.00","7.14","92.73","0.999","14","26","18","77","43.75","36","37","41","46.75"
"811","Elias Lindholm","CAR","C","82","1204.0166666667","1226","1047","53.94","915","801","53.32","635","549","53.63","34","55","38.20","56","49.18","53.24","565","508","52.66","249","211","54.13","21","31","40.38","316","297","51.55","7","11","38.89","540","453","54.38","6","11","35.29","5.35","89.98","0.953","227","334","212","842","51.71","424","438","355","54.43"
"549","Emerson Etem","NYR, VAN","L","58","745.31666666667","649","769","45.77","478","575","45.39","364","416","46.67","25","37","40.32","27.68","34.59","44.45","336","393","46.09","141","172","45.05","11","20","35.48","195","221","46.88","8","10","44.44","256","329","43.76","5","7","41.67","6.87","91.11","0.980","95","154","118","618","44.60","179","216","247","42.02"
"805","Emile Poirier","CGY","L","2","26.85","32","15","68.09","24","12","66.67","15","6","71.43","0","1","0.00","1.03","0.59","63.54","14","7","66.67","5","4","55.56","0","0","-","9","3","75.00","0","1","0.00","14","6","70.00","0","0","-","0.00","83.33","0.833","7","8","4","19","63.64","14","10","5","73.68"
"3","Eric Boulton","NYI","L","6","52.05","25","45","35.71","15","36","29.41","10","24","29.41","1","4","20.00","1.11","2.33","32.24","10","26","27.78","3","13","18.75","0","3","0.00","7","13","35.00","0","0","-","12","18","40.00","1","1","50.00","10.00","83.33","0.933","6","11","6","58","50.00","15","17","8","65.22"
"130","Eric Fehr","PIT","C","55","561.26666666667","451","490","47.93","355","339","51.15","263","264","49.91","16","22","42.11","21.02","16.12","56.59","217","190","53.32","93","71","56.71","11","14","44.00","124","119","51.03","4","3","57.14","194","242","44.50","1","5","16.67","6.08","91.67","0.978","74","155","173","458","29.96","119","207","303","28.20"
"471","Eric Gelinas","COL, N.J","D","40","497.45","407","376","51.98","308","281","52.29","232","200","53.70","14","15","48.28","16.78","16.1","51.04","174","176","49.71","77","64","54.61","11","7","61.11","97","112","46.41","2","7","22.22","200","164","54.95","1","1","50.00","6.03","92.50","0.985","76","80","27","487","73.79","176","136","88","66.67"
"270","Eric Gryba","EDM","D","53","823.51666666667","755","781","49.15","541","578","48.35","386","403","48.92","28","29","49.12","29.34","29.82","49.60","329","355","48.10","130","146","47.10","17","16","51.52","199","209","48.77","6","10","37.50","356","365","49.38","5","3","62.50","7.25","92.80","1.001","100","149","114","719","46.73","251","268","248","50.30"
"104","Eric Nystrom","NSH","L","46","463.65","327","408","44.49","237","279","45.93","172","198","46.49","9","17","34.62","11.63","14.25","44.94","114","160","41.61","48","54","47.06","5","11","31.25","66","106","38.37","1","3","25.00","171","194","46.85","2","3","40.00","5.23","91.41","0.966","29","115","189","334","13.30","52","154","282","15.57"
"367","Eric Selleck","ARI","L","1","9.1833333333333","7","11","38.89","6","9","40.00","5","5","50.00","0","0","-","0.32","0.32","50.08","2","5","28.57","1","1","50.00","0","0","-","1","4","20.00","0","0","-","4","5","44.44","0","0","-","0.00","100.00","1.000","2","1","3","10","40.00","2","1","3","40.00"
"119","Eric Staal","CAR, NYR","C","83","1295.8","1386","1110","55.53","1027","852","54.66","701","589","54.34","52","52","50.00","65.93","54.63","54.69","655","530","55.27","304","236","56.30","32","27","54.24","351","294","54.42","8","15","34.78","614","481","56.07","11","6","64.71","7.42","91.17","0.986","255","331","190","887","57.30","454","453","341","57.11"
"320","Eric Tangradi","DET","L","1","6.9166666666667","7","4","63.64","5","2","71.43","3","1","75.00","0","0","-","0.34","0.07","82.51","3","2","60.00","1","0","100.00","0","0","-","2","2","50.00","0","0","-","4","1","80.00","0","0","-","0.00","100.00","1.000","1","2","2","7","33.33","1","2","2","33.33"
"296","Erik Condra","T.B","R","54","510.68333333333","471","389","54.77","333","291","53.37","244","211","53.63","19","23","45.24","15.79","12.89","55.05","194","170","53.30","65","64","50.39","11","11","50.00","129","106","54.89","5","6","45.45","240","184","56.60","3","6","33.33","7.79","89.10","0.969","85","125","75","388","53.13","133","184","146","47.67"
"558","Erik Gudbranson","FLA","D","64","1058.6833333333","826","969","46.02","645","775","45.42","480","562","46.07","40","38","51.28","35.23","42.2","45.50","380","426","47.15","159","175","47.60","19","26","42.22","221","251","46.82","13","8","61.90","393","457","46.24","7","3","70.00","8.33","93.24","1.016","110","230","164","687","40.15","274","377","393","41.08"
"759","Erik Gustafsson","CHI","D","41","561.65","584","498","53.97","413","380","52.08","319","280","53.26","29","18","61.70","22.55","21.89","50.74","244","245","49.90","102","109","48.34","17","8","68.00","142","136","51.08","8","7","53.33","280","217","56.34","4","2","66.67","9.09","93.57","1.027","102","109","55","507","64.97","190","184","128","59.75"
"497","Erik Haula","MIN","C, L","76","826.31666666667","618","774","44.40","467","563","45.34","349","368","48.68","40","23","63.49","24.93","27.85","47.23","260","319","44.91","116","130","47.15","25","10","71.43","144","189","43.24","11","4","73.33","301","381","44.13","3","9","25.00","11.46","93.75","1.052","104","175","197","665","34.55","208","266","377","35.56"
"264","Erik Johnson","COL","D","73","1335.9833333333","1154","1443","44.44","888","980","47.54","675","711","48.70","44","67","39.64","46.92","61.86","43.13","460","655","41.26","173","269","39.14","19","37","33.93","287","386","42.64","13","15","46.43","570","649","46.76","11","13","45.83","6.52","90.58","0.971","163","328","235","912","40.95","387","474","521","42.62"
"379","Erik Karlsson","OTT","D","82","1884.8333333333","1876","1726","52.08","1340","1292","50.91","964","947","50.44","94","97","49.21","76.6","81.62","48.41","845","862","49.50","352","346","50.43","46","49","48.42","493","516","48.86","22","32","40.74","867","734","54.15","24","11","68.57","9.75","89.76","0.995","272","413","239","921","53.23","680","709","549","55.33"
"737","Esa Lindell","DAL","D","4","54.566666666667","56","56","50.00","37","37","50.00","25","24","51.02","1","4","20.00","2.42","2.49","49.32","32","25","56.14","15","13","53.57","1","2","33.33","17","12","58.62","0","1","0.00","18","21","46.15","0","1","0.00","4.00","83.33","0.873","6","11","5","51","54.55","17","20","16","51.52"
"883","Evan Rodrigues","BUF","L","2","21.983333333333","33","12","73.33","26","10","72.22","17","6","73.91","2","0","100.00","1.1","0.65","62.67","15","7","68.18","3","4","42.86","0","0","-","12","3","80.00","1","0","100.00","17","3","85.00","1","0","100.00","11.76","100.00","1.118","4","1","2","23","66.67","11","2","7","61.11"
"449","Evander Kane","BUF","L","65","1129.4166666667","1097","1021","51.79","852","779","52.24","618","561","52.42","39","55","41.49","47.7","48.7","49.48","473","453","51.08","216","195","52.55","21","32","39.62","257","258","49.90","4","13","23.53","544","496","52.31","10","9","52.63","6.31","90.20","0.965","183","223","152","703","54.63","391","345","355","52.41"
"168","Evgeni Malkin","PIT","C","57","871.36666666667","895","730","55.08","684","584","53.94","519","446","53.78","39","38","50.65","43.32","34.59","55.60","444","355","55.57","188","132","58.75","24","23","51.06","256","223","53.44","10","7","58.82","391","320","54.99","5","8","38.46","7.51","91.48","0.990","227","193","68","681","76.95","373","289","193","65.90"
"528","Evgeny Kuznetsov","WSH","C","82","1244.3","1249","1103","53.10","947","800","54.21","697","572","54.93","80","52","60.61","57.59","46.31","55.43","644","527","55.00","253","228","52.60","49","32","60.49","391","299","56.67","15","11","57.69","526","487","51.92","13","9","59.09","11.48","90.91","1.024","214","268","146","862","59.44","395","388","315","55.63"
"887","Evgeny Medvedev","PHI","D","45","729.81666666667","724","630","53.47","523","477","52.30","364","359","50.35","31","27","53.45","30.44","28.7","51.47","307","313","49.52","134","122","52.34","17","17","50.00","173","191","47.53","12","7","63.16","346","258","57.28","2","3","40.00","8.52","92.48","1.010","118","161","99","566","54.38","211","249","189","52.75"
"71","Fedor Tyutin","CBJ","D","61","942.35","799","779","50.63","585","576","50.39","410","421","49.34","30","38","44.12","37.34","34.09","52.28","404","344","54.01","185","148","55.56","18","22","45.00","219","196","52.77","6","7","46.15","333","377","46.90","4","7","36.36","7.32","90.97","0.983","138","215","153","714","47.42","288","324","294","49.48"
"730","Filip Forsberg","NSH","L","82","1199.7333333333","1314","1026","56.15","977","736","57.03","679","568","54.45","60","59","50.42","52.93","42.8","55.29","607","437","58.14","225","155","59.21","32","30","51.61","382","282","57.53","16","18","47.06","595","452","56.83","12","6","66.67","8.84","89.61","0.984","329","299","64","907","83.72","540","401","171","75.95"
"28","Francois Beauchemin","COL","D","82","1594.8666666667","1315","1716","43.39","1013","1174","46.32","748","840","47.10","57","66","46.34","54.97","72.92","42.98","529","765","40.88","212","320","39.85","28","40","41.18","317","445","41.60","14","10","58.33","639","783","44.94","12","14","46.15","7.62","92.14","0.998","197","364","258","1074","43.30","442","538","605","42.22"
"610","Frank Corrado","TOR","D","39","517.16666666667","522","441","54.21","372","342","52.10","260","257","50.29","17","30","36.17","16.88","18.82","47.29","200","187","51.68","66","71","48.18","8","14","36.36","134","116","53.60","5","11","31.25","276","223","55.31","3","4","42.86","6.54","88.33","0.949","90","129","72","468","55.56","188","178","137","57.85"
"871","Frank Vatrano","BOS","C","39","454.95","405","400","50.31","310","295","51.24","240","198","54.79","15","18","45.45","14.54","14.97","49.27","172","172","50.00","60","69","46.51","9","10","47.37","112","103","52.09","3","3","50.00","200","195","50.63","3","5","37.50","6.25","90.91","0.972","92","102","43","405","68.15","173","159","99","63.60"
"98","Frans Nielsen","NYI","C","81","1052.5833333333","1032","985","51.17","742","687","51.92","528","498","51.46","43","40","51.81","42.26","44.43","48.75","499","494","50.25","177","181","49.44","23","22","51.11","322","313","50.71","9","9","50.00","431","386","52.75","9","6","60.00","8.14","91.97","1.001","192","263","192","736","50.00","339","365","365","48.15"
"585","Freddie Hamilton","CGY","C","4","47.433333333333","49","39","55.68","37","32","53.62","28","28","50.00","1","1","50.00","1.91","2.1","47.60","23","15","60.53","9","9","50.00","0","1","0.00","14","6","70.00","1","0","100.00","22","20","52.38","0","0","-","3.57","96.43","1.000","7","19","9","43","43.75","10","20","13","43.48"
"826","Frederik Gauthier","TOR","C","7","75.7","52","75","40.94","38","64","37.25","24","46","34.29","2","8","20.00","2.57","3.88","39.82","19","36","34.55","9","15","37.50","1","3","25.00","10","21","32.26","0","4","0.00","27","37","42.19","1","1","50.00","8.33","82.61","0.909","16","18","18","54","47.06","23","23","35","39.66"
"620","Fredrik Claesson","OTT","D","16","284.81666666667","243","248","49.49","178","176","50.28","129","124","50.99","6","12","33.33","9.28","9.8","48.62","104","135","43.51","40","47","45.98","2","8","20.00","64","88","42.11","3","4","42.86","108","95","53.20","1","0","100.00","4.65","90.32","0.950","31","83","37","183","45.59","78","125","91","46.15"
"493","Gabriel Bourque","NSH","L","22","220.51666666667","184","199","48.04","132","131","50.19","95","99","48.97","8","9","47.06","7.47","6.58","53.19","82","70","53.95","39","27","59.09","5","4","55.56","43","43","50.00","1","0","100.00","83","106","43.92","2","5","28.57","8.42","90.91","0.993","26","53","44","182","37.14","36","73","87","29.27"
"665","Gabriel Landeskog","COL","L","75","1104.0666666667","977","1145","46.04","755","813","48.15","559","571","49.47","49","55","47.12","38.67","54.08","41.70","382","491","43.76","160","201","44.32","26","25","50.98","222","290","43.36","9","12","42.86","505","527","48.93","12","12","50.00","8.77","90.37","0.991","207","268","151","764","57.82","369","362","335","52.41"
"843","Garnet Hathaway","CGY","R","14","158","130","131","49.81","92","85","51.98","60","55","52.17","4","6","40.00","4.7","4.95","48.67","61","56","52.14","27","21","56.25","3","4","42.86","34","35","49.28","0","2","0.00","56","64","46.67","1","0","100.00","6.67","89.09","0.958","33","47","20","135","62.26","54","57","41","56.84"
"491","Garrett Wilson","FLA","L","29","268.03333333333","208","204","50.49","161","157","50.63","112","117","48.91","3","6","33.33","8","8.36","48.90","79","85","48.17","37","38","49.33","1","4","20.00","42","47","47.19","2","2","50.00","112","106","51.38","0","0","-","2.68","94.87","0.976","44","49","16","229","73.33","98","89","62","61.25"
"525","Greg McKegg","FLA","C","15","118.75","84","109","43.52","66","86","43.42","49","68","41.88","3","2","60.00","2.89","3.81","43.14","36","35","50.70","14","16","46.67","2","2","50.00","22","19","53.66","0","0","-","40","63","38.83","1","0","100.00","6.12","97.06","1.032","15","32","11","111","57.69","36","47","32","52.94"
"410","Greg Pateryn","MTL","D","38","577.56666666667","490","504","49.30","353","359","49.58","257","263","49.42","18","25","41.86","19.21","19.61","49.48","198","231","46.15","94","97","49.21","10","18","35.71","104","134","43.70","4","5","44.44","240","226","51.50","4","2","66.67","7.00","90.49","0.975","70","121","103","447","40.46","142","206","213","40.00"
"102","Gregory Campbell","CBJ","C","82","715.93333333333","518","741","41.14","383","536","41.68","281","385","42.19","18","24","42.86","22.54","28.19","44.42","222","283","43.96","113","123","47.88","9","14","39.13","109","160","40.52","1","6","14.29","252","373","40.32","7","4","63.64","6.41","93.77","1.002","95","180","95","643","50.00","157","265","204","43.49"
"709","Griffin Reinhart","EDM","D","29","470.75","410","466","46.80","303","343","46.90","223","246","47.55","15","21","41.67","18.71","18.87","49.79","210","221","48.72","84","90","48.28","11","12","47.83","126","131","49.03","0","4","0.00","166","206","44.62","4","5","44.44","6.73","91.46","0.982","50","87","67","403","42.74","149","150","134","52.65"
"407","Gustav Nyquist","DET","R","82","1014.75","940","764","55.16","702","611","53.47","522","461","53.10","44","44","50.00","38.68","38.38","50.20","452","372","54.85","171","158","51.98","23","27","46.00","281","214","56.77","14","7","66.67","411","345","54.37","5","8","38.46","8.43","90.46","0.989","218","258","134","795","61.93","359","358","244","59.54"
"803","Gustav Olofsson","MIN","D","2","17.733333333333","13","15","46.43","11","14","44.00","6","10","37.50","0","0","-","0.79","0.44","64.23","7","6","53.85","5","1","83.33","0","0","-","2","5","28.57","0","0","-","5","8","38.46","0","0","-","0.00","100.00","1.000","2","2","3","19","40.00","3","2","5","37.50"
"711","Hampus Lindholm","ANA","D","80","1424.6","1444","1091","56.96","1074","785","57.77","770","557","58.03","51","46","52.58","59.61","45.23","56.86","661","480","57.93","254","196","56.44","31","24","56.36","407","284","58.90","13","14","48.15","664","519","56.13","5","5","50.00","6.62","91.74","0.984","163","274","186","1053","46.70","420","440","422","49.88"
"597","Harry Zolnierczyk","ANA","L","1","8.8","11","8","57.89","7","5","58.33","6","3","66.67","0","1","0.00","0.31","0.29","51.89","6","3","66.67","1","1","50.00","0","0","-","5","2","71.43","0","0","-","5","3","62.50","0","1","0.00","0.00","66.67","0.667","3","1","0","10","100.00","4","2","1","80.00"
"36","Henrik Sedin","VAN","C","74","1082.1833333333","968","932","50.95","734","721","50.45","522","531","49.57","45","41","52.33","39.46","45.12","46.66","462","498","48.13","198","189","51.16","27","21","56.25","264","309","46.07","8","13","38.10","432","369","53.93","8","3","72.73","8.62","92.28","1.009","239","338","121","710","66.39","416","449","269","60.73"
"41","Henrik Zetterberg","DET","L","82","1329.65","1203","1147","51.19","907","904","50.08","670","668","50.07","50","63","44.25","53.27","54.4","49.48","570","550","50.89","239","226","51.40","25","32","43.86","331","324","50.53","16","15","51.61","529","509","50.96","6","10","37.50","7.46","90.57","0.980","264","336","147","928","64.23","480","474","321","59.93"
"780","Hudson Fasching","BUF","R","7","79.983333333333","65","59","52.42","52","44","54.17","36","34","51.43","4","2","66.67","2.63","2.86","47.96","28","25","52.83","12","10","54.55","3","1","75.00","16","15","51.61","1","1","50.00","32","31","50.79","0","0","-","11.11","94.12","1.052","13","15","12","51","52.00","31","25","24","56.36"
"792","Hunter Shinkaruk","CGY, VAN","C","8","104.55","85","88","49.13","68","70","49.28","45","39","53.57","1","5","16.67","3.84","4.1","48.37","44","43","50.57","18","25","41.86","1","3","25.00","26","18","59.09","0","2","0.00","37","42","46.84","0","0","-","2.22","87.18","0.894","10","26","22","77","31.25","24","37","41","36.92"
