"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"739","Chris Bigras","COL","D","31","0.73333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"231","Chris Butler","STL","D","5","1.8833333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"108","Chris Higgins","VAN","L","33","20.516666666667","0","0","0","0","0","0.00","1","0.00","0.18","2","2","2","1","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","-"
"38","Chris Kelly","BOS","C","11","1.5666666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"445","Chris Kreider","NYR","L","79","190.58333333333","5","3","0","3","8","33.33","27","18.52","5.64","43","39","36","26","0","5","4","2","2","0","0","0","6","0","5","8","0","0","0","-"
"115","Chris Kunitz","PIT","L","80","171.26666666667","2","4","3","1","6","54.55","18","11.11","3.38","31","25","25","14","0","2","13","5","4","1","0","0","10","3","13","16","0","0","3","0.00"
"31","Chris Neil","OTT","R","80","5.0833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","49","12","7","3","2","2","0","0","0","0","0","0","0","-"
"157","Chris Porter","MIN","L","61","1.8166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"266","Chris Stewart","ANA","R","56","59.966666666667","1","4","4","0","5","71.43","11","9.09","1.9","18","15","10","7","0","2","25","8","5","3","0","0","3","0","0","6","0","1","0","100.00"
"314","Chris Terry","CAR","L","68","37.066666666667","0","0","0","0","0","-","3","0.00","0.57","11","8","7","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0.00"
"71","Chris Thorburn","WPG","R","82","6.3166666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","32","7","1","6","0","0","0","0","0","0","0","2","2","50.00"
"694","Chris Tierney","S.J","C","79","14.666666666667","1","0","0","0","1","100.00","1","100.00","0.31","1","1","1","1","0","0","0","0","0","0","0","0","2","0","0","1","1","8","4","66.67"
"232","Chris VandeVelde","PHI","C","79","8.2666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","4","2","2","0","0","1","0","0","0","2","0","0","0","-"
"528","Chris Wagner","ANA, COL","C","43","1.1","0","0","0","0","0","-","1","0.00","0.04","1","1","0","0","0","0","10","2","0","2","0","0","0","0","0","0","1","0","2","0.00"
"465","Chris Wideman","OTT","D","64","39.966666666667","1","1","1","0","2","66.67","8","12.50","0.78","12","9","6","2","0","2","0","0","0","0","0","0","2","0","0","2","1","0","0","-"
"77","Christian Ehrhoff","CHI, L.A","D","48","78.45","0","8","5","3","8","72.73","16","0.00","1.22","37","25","7","0","0","2","2","1","1","0","0","0","3","0","2","0","0","0","0","-"
"774","Christian Folin","MIN","D","26","0.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"509","Christian Thomas","ARI, MTL","L","6","0.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"493","Christopher Tanev","VAN","D","69","91.933333333333","2","1","1","0","3","33.33","5","40.00","0.44","10","6","5","1","0","0","2","1","1","0","0","0","3","0","0","2","3","0","0","-"
"143","Clarke MacArthur","OTT","L","4","3.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0.00"
"270","Claude Giroux","PHI","C","78","300.65","6","21","13","8","27","71.05","69","8.70","5.51","125","84","43","10","0","14","14","3","2","0","1","1","14","1","4","5","0","239","148","61.76"
"159","Clayton Stoner","ANA","D","50","2.4166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","10","2","0","2","0","0","0","0","0","0","0","0","0","-"
"230","Cody Bass","NSH","C","17","0.21666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"676","Cody Ceci","OTT","D","75","40.383333333333","0","2","1","1","2","50.00","4","0.00","0.27","12","7","3","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","-"
"469","Cody Eakin","DAL","C","82","111.21666666667","2","2","2","0","4","57.14","17","11.76","2.8","25","21","16","12","0","4","2","1","1","0","0","0","5","1","1","3","0","29","48","37.66"
"228","Cody Franson","BUF","D","59","125.78333333333","1","6","4","2","7","70.00","28","3.57","2.12","60","39","10","1","1","4","2","1","1","0","0","0","5","2","0","0","1","0","0","-"
"373","Cody Goloubef","CBJ","D","43","5.3","0","0","0","0","0","-","0","-","0.03","1","1","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","0","-"
"360","Cody Hodgson","NSH","C","39","3.5666666666667","0","1","1","0","1","100.00","1","0.00","0.32","2","2","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"202","Cody McLeod","COL","L","82","13.55","1","0","0","0","1","100.00","3","33.33","0.63","5","5","4","3","0","1","47","9","1","7","1","1","0","0","4","2","0","0","0","-"
"650","Cole Schneider","BUF","L","2","1.5166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"241","Colin Greening","OTT, TOR","C","31","75.35","1","1","1","0","2","50.00","11","9.09","2.97","20","19","18","16","0","3","0","0","0","0","0","0","1","0","2","2","0","9","2","81.82"
"141","Colin McDonald","PHI","R","5","0.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","0","0","-"
"647","Colin Miller","BOS","D","42","52.983333333333","0","5","2","3","5","62.50","7","0.00","0.67","25","13","7","0","1","0","10","1","0","0","1","0","3","0","0","0","2","0","0","-"
"359","Colin Wilson","NSH","C, L","64","92.95","1","0","0","0","1","16.67","15","6.67","2.8","22","18","16","14","0","1","2","1","1","0","0","0","3","0","3","9","1","3","5","37.50"
"685","Colton Parayko","STL","D","79","130.46666666667","3","4","1","3","7","46.67","30","10.00","2.26","57","42","12","2","0","2","10","5","5","0","0","2","2","0","1","2","3","0","0","-"
"327","Colton Sceviour","DAL","C","71","39.933333333333","1","2","1","1","3","100.00","9","11.11","1.12","10","9","10","4","1","2","7","2","1","1","0","0","3","0","0","1","0","1","1","50.00"
"697","Colton Sissons","NSH","C","34","2.3333333333333","0","0","0","0","0","-","1","0.00","0.08","1","1","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","3","1","75.00"
"504","Connor Brickley","FLA","C","23","3.2","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","-"
"712","Connor Brown","TOR","R","7","24.05","1","3","1","2","4","80.00","5","20.00","0.44","10","7","3","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"700","Connor Carrick","TOR, WSH","D","19","10.416666666667","0","1","1","0","1","100.00","1","0.00","0.07","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"807","Connor McDavid","EDM","C","45","133.66666666667","3","11","5","6","14","77.78","18","16.67","2.92","31","26","28","17","0","2","4","2","2","0","0","1","5","3","1","9","0","8","6","57.14"
"639","Connor Murphy","ARI","D","78","86.85","1","2","0","2","3","60.00","11","9.09","0.65","31","14","7","0","0","0","2","1","1","0","0","1","2","0","2","5","1","0","0","-"
"772","Conor Sheary","PIT","L","44","33.4","0","0","0","0","0","0.00","2","0.00","0.28","7","3","4","0","0","0","2","1","1","0","0","1","1","0","0","3","0","0","2","0.00"
"474","Corban Knight","FLA","C","20","1.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"134","Corey Perry","ANA","R","82","236.18333333333","12","12","9","3","24","61.54","46","26.09","9.1","73","61","59","39","2","5","18","9","9","0","0","1","8","1","8","23","0","1","0","100.00"
"485","Craig Cunningham","ARI","L","10","0.83333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"464","Craig Smith","NSH","R","82","173.3","2","3","2","1","5","35.71","24","8.33","4.06","41","32","34","11","0","5","6","2","2","0","0","1","9","0","2","2","0","16","33","32.65"
"762","Curtis Lazar","OTT","C","76","65.083333333333","1","1","1","0","2","25.00","2","50.00","0.59","6","4","6","4","0","0","5","1","0","1","0","0","2","1","2","4","0","12","14","46.15"
"6","Dainius Zubrus","S.J","C","50","2.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","0","0","0","0","0","-"
"391","Dale Weise","CHI, MTL","R","71","100.18333333333","3","3","2","1","6","66.67","14","21.43","2.83","27","20","21","12","0","2","2","1","1","0","0","0","1","0","5","7","1","0","2","0.00"
"409","Dalton Prout","CBJ","D","64","3.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","7","2","1","1","0","1","0","0","0","0","0","0","0","-"
"696","Damon Severson","N.J","D","72","122.76666666667","0","5","3","2","5","41.67","18","0.00","1.35","39","26","5","0","0","1","4","2","2","0","0","1","5","2","1","3","1","0","0","-"
"19","Dan Boyle","NYR","D","74","163.46666666667","3","7","5","2","10","58.82","31","9.68","4.01","59","44","31","9","0","2","2","1","1","0","0","0","3","1","0","4","2","0","0","-"
"246","Dan Girardi","NYR","D","74","9.8166666666667","0","0","0","0","0","0.00","1","0.00","0.06","2","2","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","-"
"65","Dan Hamhuis","VAN","D","58","80.533333333333","1","2","1","1","3","75.00","10","10.00","0.76","18","13","5","1","0","0","0","0","0","0","0","1","3","0","0","4","0","0","0","-"
"777","Daniel Carr","MTL","L","23","21.916666666667","1","0","0","0","1","50.00","3","33.33","0.93","7","6","7","5","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","-"
"592","Daniel Catenacci","BUF","C","11","0.41666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"106","Daniel Paille","NYR","L","12","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"34","Daniel Sedin","VAN","L","82","267.01666666667","8","11","6","5","19","67.86","60","13.33","7.78","88","81","62","38","2","8","4","2","2","0","0","1","6","1","2","5","0","1","3","25.00"
"810","Daniel Sprong","PIT","R","18","7.3666666666667","0","0","0","0","0","-","0","-","0.06","4","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"198","Daniel Winnik","TOR, WSH","L","76","24.833333333333","0","0","0","0","0","0.00","1","0.00","0.48","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"718","Danny DeKeyser","DET","D","78","39.566666666667","0","0","0","0","0","-","3","0.00","0.15","4","4","0","0","0","0","8","4","4","0","0","0","1","0","1","0","0","0","0","-"
"753","Darnell Nurse","EDM","D","69","15.366666666667","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","5","1","0","1","0","0","0","0","1","0","0","0","0","-"
"584","Darren Dietz","MTL","D","13","2.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","0","0","0","1","0","0","0","0","-"
"235","Darren Helm","DET","C","77","55.516666666667","0","0","0","0","0","0.00","8","0.00","1.76","13","13","11","6","0","0","4","2","2","0","0","0","0","0","1","0","0","6","11","35.29"
"172","Dave Bolland","FLA","C","25","19.866666666667","0","3","1","2","3","100.00","4","0.00","1.15","7","5","4","3","0","2","2","1","1","0","0","0","1","0","0","0","0","15","5","75.00"
"142","David Backes","STL","R","79","197.23333333333","8","5","3","2","13","41.94","25","32.00","4.38","33","32","28","21","0","3","16","5","3","2","0","1","0","0","8","12","0","73","62","54.07"
"160","David Clarkson","CBJ","R","23","6.5","0","0","0","0","0","-","2","0.00","0.21","2","2","2","1","0","0","2","1","1","0","0","2","0","0","1","0","0","0","3","0.00"
"247","David Desharnais","MTL","C","65","150.16666666667","3","2","0","2","5","38.46","12","25.00","2.11","19","13","13","9","0","2","6","3","3","0","0","1","2","1","4","10","0","58","33","63.74"
"158","David Jones","CGY, MIN","R","75","30.533333333333","1","0","0","0","1","50.00","2","50.00","0.11","2","2","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","5","28.57"
"179","David Krejci","BOS","C","72","232.6","4","14","3","11","18","62.07","48","8.33","4.56","122","76","34","6","0","11","0","0","0","0","0","0","10","0","2","7","0","14","14","50.00"
"21","David Legwand","BUF","C","79","3.7333333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"797","David Pastrnak","BOS","R","51","23.866666666667","0","1","1","0","1","50.00","4","0.00","0.64","8","6","6","2","0","0","2","1","1","0","0","0","0","0","0","1","0","0","0","-"
"329","David Perron","ANA, PIT","L","71","147.63333333333","4","8","6","2","12","57.14","24","16.67","3.89","41","34","29","15","0","4","10","5","5","0","0","3","2","2","9","10","1","0","1","0.00"
"444","David Rundblad","CHI","D","9","18.7","0","2","0","2","2","66.67","3","0.00","0.15","5","3","1","0","0","0","2","1","1","0","0","0","2","0","0","0","0","0","0","-"
"467","David Savard","CBJ","D","65","138.93333333333","1","4","2","2","5","35.71","28","3.57","2.18","53","40","10","2","1","1","2","1","1","0","0","0","0","2","3","2","2","0","0","-"
"292","David Schlemko","N.J","D","67","136.21666666667","1","11","8","3","12","63.16","20","5.00","1.7","40","29","13","1","0","3","0","0","0","0","0","1","2","0","2","2","1","0","0","-"
"389","David Warsofsky","N.J, PIT","D","22","47.55","1","1","0","1","2","50.00","5","20.00","0.45","17","10","2","0","0","2","0","0","0","0","0","0","1","1","0","1","1","0","0","-"
"820","Dean Kukan","CBJ","D","8","2.95","0","0","0","0","0","-","1","0.00","0.07","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"778","Dennis Everberg","COL","R","15","0.63333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"781","Dennis Rasmussen","CHI","C","44","1.9666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"79","Dennis Seidenberg","BOS","D","61","3.1","0","1","0","1","1","100.00","0","-","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"87","Dennis Wideman","CGY","D","51","150.91666666667","2","6","2","4","8","72.73","30","6.67","2.47","68","42","16","0","0","2","12","3","1","2","0","1","2","0","2","5","2","0","0","-"
"256","Derek Dorsett","VAN","R","71","9.1166666666667","0","0","0","0","0","-","3","0.00","0.43","3","3","2","2","0","1","48","12","4","8","0","1","0","0","0","0","0","0","0","-"
"519","Derek Forbort","L.A","D","14","0.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","0","0","-"
"394","Derek Grant","CGY","C","15","3.9333333333333","0","0","0","0","0","-","1","0.00","0.08","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"39","Derek MacKenzie","FLA","C","64","10.316666666667","0","0","0","0","0","-","2","0.00","0.11","3","2","1","0","0","0","7","2","1","1","0","0","0","0","0","0","0","8","10","44.44"
"823","Derek Ryan","CAR","C","6","5.3666666666667","1","0","0","0","1","100.00","1","100.00","0.07","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","40.00"
"380","Derek Stepan","NYR","C","72","172.08333333333","5","9","3","6","14","63.64","33","15.15","3.92","54","42","31","14","0","1","0","0","0","0","0","0","9","4","5","10","0","49","58","45.79"
"274","Derick Brassard","NYR","C","80","217.66666666667","8","14","5","9","22","70.97","45","17.78","4.58","75","58","34","7","0","4","2","1","1","0","0","2","14","5","3","4","0","116","83","58.29"
"680","Derrick Pouliot","PIT","D","22","20.8","0","0","0","0","0","-","3","0.00","0.21","7","4","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","-"
"60","Deryk Engelland","CGY","D","69","8.3","0","0","0","0","0","-","1","0.00","0.16","4","3","3","0","0","0","9","3","2","1","0","0","0","0","0","1","0","0","0","-"
"515","Devante Smith-Pelly","MTL, N.J","R","64","51","0","1","1","0","1","33.33","6","0.00","1.19","12","7","12","6","0","2","8","4","4","0","0","1","1","0","2","2","2","1","0","100.00"
"691","Devin Shore","DAL","C","3","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"121","Dion Phaneuf","OTT, TOR","D","71","202.28333333333","0","9","4","5","9","64.29","32","0.00","3.55","103","59","26","3","0","9","17","7","6","1","0","2","6","1","2","4","3","0","0","-"
"608","Dmitrij Jaskin","STL","R","65","17.116666666667","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","2","1","0","0","0","-"
"441","Dmitry Kulikov","FLA","D","74","104.11666666667","0","6","3","3","6","54.55","13","0.00","0.95","23","18","3","0","0","1","9","3","2","1","0","0","3","0","2","3","3","0","0","-"
"454","Dmitry Orlov","WSH","D","82","43.633333333333","0","2","0","2","2","100.00","4","0.00","0.31","10","6","0","0","0","1","2","1","1","0","0","1","1","2","0","0","0","0","0","-"
"56","Dominic Moore","NYR","C","80","4.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","3","4","42.86"
"629","Dougie Hamilton","CGY","D","82","200.63333333333","5","11","5","6","16","64.00","51","9.80","4.25","111","69","39","8","0","7","6","3","3","0","0","0","9","0","3","5","3","0","0","-"
"354","Drew Doughty","L.A","D","82","250.2","9","15","10","5","24","88.89","56","16.07","5.01","124","87","33","3","0","6","2","1","1","0","0","0","10","0","3","7","3","0","0","-"
"150","Drew Miller","DET","L","28","1.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"459","Drew Shore","CGY","C","2","0.36666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"167","Drew Stafford","WPG","R","78","168.63333333333","6","3","2","1","9","75.00","26","23.08","3.38","40","35","19","12","1","3","4","2","2","0","0","0","3","1","2","5","0","3","4","42.86"
"109","Duncan Keith","CHI","D","67","189.78333333333","4","14","5","9","18","58.06","23","17.39","1.94","52","33","12","3","0","2","2","1","1","0","0","0","3","2","1","2","2","0","0","-"
"123","Dustin Brown","L.A","R","82","82.75","2","1","1","0","3","60.00","11","18.18","2.6","22","18","17","10","0","3","0","0","0","0","0","0","2","0","0","7","0","3","5","37.50"
"154","Dustin Byfuglien","WPG","D","81","271.83333333333","3","14","7","7","17","58.62","71","4.23","5.62","151","103","33","9","0","12","14","7","7","0","0","1","11","1","11","2","5","0","0","-"
"333","Dustin Jeffrey","ARI","L","7","8.0833333333333","0","0","0","0","0","0.00","1","0.00","0.07","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","50.00"
"328","Dwight King","L.A","L","47","19.95","0","0","0","0","0","0.00","4","0.00","0.45","5","5","3","2","0","1","0","0","0","0","0","0","0","0","2","1","0","0","0","-"
"577","Dylan DeMelo","S.J","D","45","50.45","2","2","1","1","4","66.67","9","22.22","1.13","17","13","7","3","0","0","2","1","1","0","0","0","3","1","0","2","0","0","0","-"
"793","Dylan Larkin","DET","C","80","163.83333333333","4","1","1","0","5","38.46","33","12.12","3.74","56","44","33","11","1","3","10","5","5","0","0","2","10","1","1","8","1","8","11","42.11"
"538","Dylan McIlrath","NYR","D","34","1.1666666666667","0","0","0","0","0","-","1","0.00","0.04","1","1","0","0","0","0","12","3","1","2","0","0","0","0","0","0","0","0","0","-"
"421","Dylan Olsen","FLA","D","8","0.53333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"751","Elias Lindholm","CAR","C","82","213.48333333333","2","14","9","5","16","66.67","27","7.41","4.05","48","39","27","10","0","2","2","1","1","0","0","1","7","2","9","7","0","61","39","61.00"
"526","Emerson Etem","NYR, VAN","L","58","3.9833333333333","0","0","0","0","0","0.00","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-"
"745","Emile Poirier","CGY","L","2","0.93333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"3","Eric Boulton","NYI","L","6","2.8666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","1","0","0","0","0","-"
"127","Eric Fehr","PIT","C","55","20.383333333333","0","1","0","1","1","50.00","3","0.00","0.28","4","4","3","0","0","0","7","2","1","1","0","0","0","0","0","3","0","4","6","40.00"
"453","Eric Gelinas","COL, N.J","D","40","52.716666666667","1","3","1","2","4","57.14","11","9.09","0.93","24","18","4","0","0","3","4","2","2","0","0","0","4","0","1","1","0","0","0","-"
"263","Eric Gryba","EDM","D","53","2.3666666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","19","5","2","3","0","3","0","0","0","0","0","0","0","-"
"102","Eric Nystrom","NSH","L","46","1.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","0","0","-"
"353","Eric Selleck","ARI","L","1","0.36666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"116","Eric Staal","CAR, NYR","C","83","216.18333333333","1","6","5","1","7","41.18","32","3.13","6.46","57","48","42","24","1","5","8","4","4","0","0","2","4","4","5","14","0","57","43","57.00"
"287","Erik Condra","T.B","R","54","4.1833333333333","0","0","0","0","0","-","1","0.00","0.28","2","1","2","2","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"533","Erik Gudbranson","FLA","D","64","21.133333333333","0","0","0","0","0","-","5","0.00","0.7","8","7","3","2","0","1","9","3","2","1","0","1","0","0","1","3","0","0","0","-"
"707","Erik Gustafsson","CHI","D","41","68.816666666667","0","1","1","0","1","20.00","6","0.00","0.43","15","9","3","1","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","-"
"479","Erik Haula","MIN","C, L","76","8.2","0","1","1","0","1","100.00","3","0.00","0.39","3","3","2","2","0","1","2","1","1","0","0","0","0","0","0","0","0","1","7","12.50"
"257","Erik Johnson","COL","D","73","149.56666666667","3","3","2","1","6","35.29","25","12.00","2.1","54","34","13","1","0","3","6","3","3","0","0","0","3","1","1","3","1","0","0","-"
"365","Erik Karlsson","OTT","D","82","382.15","1","25","14","11","26","81.25","57","1.75","4.71","135","87","34","2","2","7","6","3","3","0","0","0","11","0","0","7","6","0","0","-"
"813","Evan Rodrigues","BUF","L","2","1.5166666666667","0","0","0","0","0","-","1","0.00","0.1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"432","Evander Kane","BUF","L","65","164.96666666667","2","4","2","2","6","66.67","44","4.55","4.22","84","59","32","6","0","8","15","6","5","1","0","2","11","1","4","10","0","20","20","50.00"
"163","Evgeni Malkin","PIT","C","57","217.33333333333","11","16","9","7","27","81.82","63","17.46","7.26","104","84","59","14","0","7","13","5","4","1","0","3","8","2","1","5","1","6","9","40.00"
"506","Evgeny Kuznetsov","WSH","C","82","181.08333333333","5","13","11","2","18","72.00","37","13.51","4.3","66","49","39","13","0","4","0","0","0","0","0","1","6","1","2","4","0","45","45","50.00"
"817","Evgeny Medvedev","PHI","D","45","79.9","1","2","1","1","3","42.86","14","7.14","0.93","38","23","12","1","1","3","2","1","1","0","0","1","1","0","1","2","0","0","0","-"
"69","Fedor Tyutin","CBJ","D","61","5.25","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","-"
"682","Filip Forsberg","NSH","L","82","216.38333333333","8","15","2","13","23","69.70","52","15.38","5.99","98","74","44","8","0","6","4","2","2","0","0","1","13","1","4","13","0","0","1","0.00"
"27","Francois Beauchemin","COL","D","82","173.2","2","9","3","6","11","52.38","25","8.00","2.37","52","37","12","3","0","5","6","3","3","0","0","1","2","1","1","3","5","0","0","-"
"574","Frank Corrado","TOR","D","39","20.25","0","1","1","0","1","100.00","10","0.00","1.2","18","12","8","5","0","3","2","1","1","0","0","0","1","0","0","1","0","0","0","-"
"803","Frank Vatrano","BOS","C","39","7.7333333333333","0","0","0","0","0","0.00","0","-","0.03","2","1","1","0","0","0","2","1","1","0","0","0","0","0","0","1","0","0","0","-"
"96","Frans Nielsen","NYI","C","81","221.56666666667","7","13","4","9","20","66.67","26","26.92","5.81","59","46","44","27","0","5","4","2","2","0","0","0","7","0","0","12","0","38","31","55.07"
"766","Frederik Gauthier","TOR","C","7","0.31666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","33.33"
"582","Fredrik Claesson","OTT","D","16","1.3166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"475","Gabriel Bourque","NSH","L","22","5.7333333333333","0","0","0","0","0","-","3","0.00","0.62","3","3","3","3","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"622","Gabriel Landeskog","COL","L","75","207.21666666667","4","10","6","4","14","58.33","25","16.00","4.24","41","34","26","18","0","3","23","6","4","1","1","3","7","2","7","5","0","9","4","69.23"
"779","Garnet Hathaway","CGY","R","14","1.6166666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","4","2","2","0","0","1","0","0","0","0","0","0","0","-"
"473","Garrett Wilson","FLA","L","29","3.7166666666667","0","0","0","0","0","-","1","0.00","0.13","1","1","1","1","0","0","5","1","0","1","0","0","0","0","0","1","0","0","0","-"
"503","Greg McKegg","FLA","C","15","1.2166666666667","0","0","0","0","0","-","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","50.00"
"396","Greg Pateryn","MTL","D","38","9.1166666666667","0","0","0","0","0","-","0","-","0.02","3","1","0","0","0","0","5","1","0","1","0","1","0","0","0","0","0","0","0","-"
"100","Gregory Campbell","CBJ","C","82","3.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","24","6","2","4","0","0","1","0","0","0","0","1","1","50.00"
"662","Griffin Reinhart","EDM","D","29","3.25","0","0","0","0","0","-","0","-","0.04","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"393","Gustav Nyquist","DET","R","82","228.08333333333","7","5","2","3","12","52.17","31","22.58","4.59","51","42","39","17","0","3","8","4","4","0","0","0","5","1","4","10","0","0","0","-"
"664","Hampus Lindholm","ANA","D","80","162.55","4","11","4","7","15","75.00","44","9.09","3.99","88","62","27","6","0","11","4","2","2","0","0","0","5","0","0","7","2","0","0","-"
"35","Henrik Sedin","VAN","C","74","236.46666666667","5","15","11","4","20","74.07","26","19.23","3.16","41","36","20","8","0","3","2","1","1","0","0","0","6","1","2","5","0","124","109","53.22"
