"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"703","A.J. Greer","COL","L","15","94.016666666667","76","82","48.10","60","60","50.00","44","47","48.35","2","4","33.33","3.13","3.41","47.86","36","33","52.17","14","13","51.85","2","2","50.00","22","20","52.38","0","1","0.00","32","43","42.67","0","1","0.00","4.55","91.49","0.960","13","32","7","90","65.00","19","39","17","52.78"
"612","Aaron Ekblad","FLA","D","82","1938.8166666667","1815","1857","49.43","1426","1425","50.02","1085","1002","51.99","113","119","48.71","88.75","97.36","47.69","825","898","47.88","359","410","46.68","65","71","47.79","466","488","48.85","33","31","51.56","810","791","50.59","14","14","50.00","10.41","88.12","0.985","271","451","405","1328","40.09","627","689","800","43.94"
"393","Adam Clendening","CBJ","D","4","42.616666666667","34","52","39.53","24","42","36.36","19","32","37.25","2","2","50.00","1.28","2.67","32.42","14","29","32.56","4","11","26.67","0","1","0.00","10","18","35.71","1","1","50.00","15","20","42.86","1","0","100.00","10.53","93.75","1.043","9","10","6","39","60.00","13","13","11","54.17"
"75","Adam Cracknell","ANA","R","2","20.866666666667","15","17","46.88","9","15","37.50","6","11","35.29","0","1","0.00","0.5","1.09","31.57","6","11","35.29","3","7","30.00","0","1","0.00","3","4","42.86","0","0","-","8","4","66.67","0","0","-","0.00","90.91","0.909","3","7","5","20","37.50","7","12","5","58.33"
"554","Adam Erne","T.B","L","65","685.63333333333","576","608","48.65","438","467","48.40","315","331","48.76","34","21","61.82","25.09","23.12","52.04","292","274","51.59","124","100","55.36","16","12","57.14","168","174","49.12","13","6","68.42","250","294","45.96","5","3","62.50","10.79","93.66","1.044","98","190","106","579","48.04","159","255","197","44.66"
"759","Adam Gaudette","VAN","C","56","613.15","560","538","51.00","417","407","50.61","299","308","49.26","24","25","48.98","20.06","22.72","46.89","238","276","46.30","74","111","40.00","10","14","41.67","164","165","49.85","9","8","52.94","272","216","55.74","5","3","62.50","8.03","91.88","0.999","149","129","43","576","77.60","200","176","106","65.36"
"209","Adam Henrique","ANA","C","82","1349","1248","1268","49.60","941","954","49.66","642","659","49.35","68","60","53.13","63.52","62.57","50.38","612","593","50.79","253","238","51.53","36","32","52.94","359","355","50.28","20","15","57.14","531","563","48.54","11","10","52.38","10.59","90.90","1.015","335","240","242","953","58.06","523","348","437","54.48"
"872","Adam Johnson","PIT","C","6","31.833333333333","29","31","48.33","22","24","47.83","18","20","47.37","3","1","75.00","1.22","1.34","47.58","11","13","45.83","5","6","45.45","1","0","100.00","6","7","46.15","1","1","50.00","17","15","53.13","1","0","100.00","16.67","95.00","1.117","5","8","0","42","100.00","6","11","3","66.67"
"410","Adam Larsson","EDM","D","82","1773.1","1502","1728","46.50","1125","1321","45.99","814","978","45.42","54","107","33.54","65.34","83.28","43.97","689","825","45.51","298","364","45.02","33","57","36.67","391","461","45.89","14","35","28.57","674","753","47.23","7","15","31.82","6.63","89.06","0.957","172","416","403","1245","29.91","492","634","725","40.43"
"379","Adam Lowry","WPG","C","78","1141.7833333333","944","1204","43.95","694","879","44.12","493","628","43.98","38","49","43.68","39.17","53.66","42.20","392","516","43.17","175","209","45.57","23","27","46.00","217","307","41.41","9","11","45.00","434","563","43.53","5","11","31.25","7.71","92.20","0.999","144","350","328","863","30.51","258","444","545","32.13"
"90","Adam McQuaid","CBJ, NYR","D","50","788.86666666667","548","822","40.00","415","610","40.49","301","431","41.12","30","38","44.12","27.71","37.03","42.80","282","401","41.29","133","166","44.48","17","21","44.74","149","235","38.80","5","13","27.78","211","351","37.54","7","4","63.64","9.97","91.18","1.012","91","207","163","685","35.83","178","297","291","37.95"
"478","Adam Pelech","NYI","D","78","1453.1","1181","1433","45.18","859","1019","45.74","629","740","45.95","58","54","51.79","52.49","59.82","46.74","595","678","46.74","254","273","48.20","33","34","49.25","341","405","45.71","19","8","70.37","468","618","43.09","2","12","14.29","9.22","92.70","1.019","168","270","290","1170","36.68","358","409","530","40.32"
"639","Adrian Kempe","L.A","C","81","1174.5166666667","1112","991","52.88","832","737","53.03","580","513","53.06","40","46","46.51","50.66","41.71","54.84","526","461","53.29","200","174","53.48","22","26","45.83","326","287","53.18","11","13","45.83","490","444","52.46","7","5","58.33","6.90","91.03","0.979","227","242","156","1069","59.27","385","347","290","57.04"
"384","Alan Quine","CGY","C","13","123.46666666667","95","99","48.97","66","72","47.83","44","55","44.44","5","4","55.56","3.8","4.05","48.45","43","47","47.78","21","25","45.65","3","3","50.00","22","22","50.00","1","1","50.00","42","43","49.41","1","0","100.00","11.36","92.73","1.041","20","31","18","103","52.63","27","39","34","44.26"
"173","Alec Martinez","L.A","D","60","1281.7833333333","1203","1345","47.21","874","992","46.84","598","684","46.65","53","65","44.92","53.06","61.06","46.49","563","628","47.27","222","244","47.64","29","33","46.77","341","384","47.03","11","19","36.67","537","614","46.66","10","9","52.63","8.86","90.50","0.994","135","217","211","1016","39.02","354","369","423","45.56"
"573","Aleksander Barkov","FLA","C","82","1833.0166666667","1880","1668","52.99","1455","1303","52.76","1086","919","54.16","144","115","55.60","99.86","98.41","50.36","894","822","52.10","367","375","49.46","81","62","56.64","527","447","54.11","31","31","50.00","814","697","53.87","30","16","65.22","13.26","87.49","1.007","397","414","424","974","48.36","749","616","758","49.70"
"106","Alex Biega","VAN","D","41","724.51666666667","692","688","50.14","531","521","50.48","358","374","48.91","33","33","50.00","28.68","29.12","49.62","327","338","49.17","128","136","48.48","17","20","45.95","199","202","49.63","12","6","66.67","289","305","48.65","3","7","30.00","9.22","91.18","1.004","107","132","98","650","52.20","206","212","226","47.69"
"236","Alex Chiasson","EDM","R","73","1238.8333333333","1188","1114","51.61","882","840","51.22","634","598","51.46","73","49","59.84","63.58","50.76","55.61","609","511","54.38","243","218","52.71","40","27","59.70","366","293","55.54","21","8","72.41","485","471","50.73","12","10","54.55","11.51","91.81","1.033","286","288","227","769","55.75","498","393","377","56.91"
"784","Alex DeBrincat","CHI","L, R","82","1451.4","1628","1231","56.94","1198","944","55.93","911","706","56.34","114","76","60.00","77.33","66.96","53.60","827","655","55.80","279","286","49.38","54","37","59.34","548","369","59.76","40","25","61.54","696","458","60.31","19","9","67.86","12.51","89.24","1.017","366","287","129","880","73.94","656","422","283","69.86"
"847","Alex Formenton","OTT","L","9","105.01666666667","75","124","37.69","55","88","38.46","37","65","36.27","3","6","33.33","3.03","4.29","41.45","42","53","44.21","14","23","37.84","2","2","50.00","28","30","48.28","0","2","0.00","27","60","31.03","1","2","33.33","8.11","90.77","0.989","18","26","10","84","64.29","28","36","31","47.46"
"444","Alex Galchenyuk","ARI","C","72","1132.6333333333","1233","953","56.40","919","720","56.07","642","520","55.25","56","48","53.85","61.92","47.75","56.46","587","462","55.96","239","220","52.07","20","25","44.44","348","242","58.98","21","16","56.76","550","379","59.20","15","5","75.00","8.72","90.77","0.995","343","196","88","856","79.58","554","284","218","71.76"
"67","Alex Goligoski","ARI","D","76","1581.8833333333","1520","1619","48.42","1139","1151","49.74","826","804","50.67","70","73","48.95","75.64","70.18","51.87","700","717","49.40","317","316","50.08","34","40","45.95","383","401","48.85","22","21","51.16","666","716","48.19","11","9","55.00","8.47","90.92","0.994","167","266","205","1238","44.89","460","447","484","48.73"
"859","Alex Iafallo","L.A","L","82","1380.0333333333","1260","1256","50.08","939","940","49.97","671","672","49.96","56","68","45.16","54.48","56.76","48.98","574","583","49.61","216","232","48.21","28","33","45.90","358","351","50.49","12","20","37.50","585","561","51.05","14","10","58.33","8.35","89.88","0.982","264","366","228","958","53.66","469","490","469","50.00"
"136","Alex Killorn","T.B","L","82","1219.7","1163","1071","52.06","859","812","51.41","625","607","50.73","69","49","58.47","56.75","48.83","53.75","598","543","52.41","215","220","49.43","32","25","56.14","383","323","54.25","25","17","59.52","483","439","52.39","11","7","61.11","11.04","91.93","1.030","200","311","237","880","45.77","310","423","370","45.59"
"56","Alex Ovechkin","WSH","L","81","1694.6166666667","1924","1481","56.51","1477","1142","56.40","1016","818","55.40","138","84","62.16","104.85","79.3","56.94","907","749","54.77","352","373","48.55","58","50","53.70","555","376","59.61","37","16","69.81","880","569","60.73","37","10","78.72","13.58","89.73","1.033","370","328","158","822","70.08","817","512","392","67.58"
"313","Alex Petrovic","EDM, FLA","D","35","578.41666666667","526","615","46.10","388","455","46.03","277","334","45.34","11","32","25.58","18.64","27.88","40.07","210","279","42.94","75","124","37.69","8","16","33.33","135","155","46.55","2","11","15.38","250","276","47.53","0","5","0.00","3.97","90.42","0.944","99","117","92","472","51.83","179","183","198","47.48"
"185","Alex Pietrangelo","STL","D","71","1709.2833333333","1773","1501","54.15","1325","1127","54.04","969","809","54.50","101","92","52.33","90.02","77.52","53.73","917","786","53.85","380","304","55.56","54","50","51.92","537","482","52.70","31","19","62.00","709","595","54.37","12","20","37.50","10.42","88.63","0.991","303","329","285","1144","51.53","592","489","526","52.95"
"629","Alex Tuch","VGK","R","74","1237.7833333333","1480","983","60.09","1086","734","59.67","788","531","59.74","80","47","62.99","74.2","46.75","61.35","747","473","61.23","285","192","59.75","43","28","60.56","462","281","62.18","23","12","65.71","611","408","59.96","13","4","76.47","10.15","91.15","1.013","247","175","96","825","72.01","547","328","284","65.82"
"70","Alexander Edler","VAN","D","56","1375.9166666667","1246","1307","48.81","949","907","51.13","671","641","51.14","74","61","54.81","60.74","57.91","51.19","569","656","46.45","213","232","47.87","27","30","47.37","356","424","45.64","23","19","54.76","550","560","49.55","20","12","62.50","11.03","90.48","1.015","233","268","307","864","43.15","476","415","603","44.11"
"509","Alexander Kerfoot","COL","C","78","1160.8333333333","1218","948","56.23","889","691","56.27","651","505","56.31","61","50","54.95","56.01","39.24","58.80","594","421","58.52","250","172","59.24","39","19","67.24","344","249","58.01","11","16","40.74","528","407","56.47","10","11","47.62","9.37","90.10","0.995","265","214","142","863","65.11","459","317","288","61.45"
"814","Alexander Nylander","BUF","R","12","146.31666666667","162","117","58.06","127","99","56.19","92","78","54.12","6","8","42.86","5.97","5.79","50.77","69","58","54.33","26","29","47.27","2","3","40.00","43","29","59.72","4","2","66.67","83","48","63.36","0","2","0.00","6.52","89.74","0.963","47","26","18","99","72.31","72","38","30","70.59"
"61","Alexander Radulov","DAL","R","70","1384.8","1627","1221","57.13","1220","902","57.49","928","654","58.66","105","50","67.74","85.58","55.41","60.70","820","554","59.68","357","205","63.52","60","23","72.29","463","349","57.02","21","14","60.00","688","515","57.19","21","7","75.00","11.31","92.35","1.037","427","235","160","945","72.74","722","317","354","67.10"
"24","Alexander Steen","STL","L","65","1029.6833333333","938","928","50.27","688","670","50.66","495","464","51.62","46","45","50.55","41.48","44.12","48.46","427","423","50.24","171","165","50.89","21","25","45.65","256","258","49.81","13","12","52.00","415","420","49.70","10","6","62.50","9.29","90.30","0.996","163","240","270","754","37.64","300","351","453","39.84"
"585","Alexander Wennberg","CBJ","C","75","1130.8","1062","940","53.05","811","711","53.29","581","510","53.25","51","47","52.04","50.33","47","51.71","474","475","49.95","190","200","48.72","20","25","44.44","284","275","50.81","20","15","57.14","466","367","55.94","9","7","56.25","8.78","90.78","0.996","261","232","189","815","58.00","410","319","345","54.30"
"828","Alexandre Fortin","CHI","L","24","254.18333333333","264","260","50.38","197","197","50.00","137","151","47.57","8","17","32.00","11.12","15.04","42.50","141","143","49.65","50","69","42.02","5","10","33.33","91","74","55.15","1","6","14.29","97","98","49.74","2","1","66.67","5.84","88.74","0.946","38","53","43","215","46.91","62","70","75","45.26"
"855","Alexandre Texier","CBJ","C","2","25.533333333333","18","27","40.00","17","24","41.46","13","14","48.15","3","0","100.00","0.93","1","48.22","8","10","44.44","5","4","55.56","1","0","100.00","3","6","33.33","2","0","100.00","9","13","40.91","0","0","-","23.08","100.00","1.231","2","7","4","19","33.33","2","9","6","25.00"
"671","Anders Bjork","BOS","L","20","235.98333333333","205","205","50.00","155","140","52.54","114","104","52.29","8","6","57.14","7.07","7.46","48.65","79","80","49.69","24","35","40.68","5","3","62.50","55","45","55.00","2","1","66.67","109","103","51.42","1","2","33.33","7.02","94.23","1.012","41","46","13","204","75.93","72","63","41","63.72"
"278","Anders Lee","NYI","L","82","1401.2","1493","1196","55.52","1124","909","55.29","820","653","55.67","86","42","67.19","87.23","55.6","61.07","835","561","59.81","400","227","63.80","55","20","73.33","435","334","56.57","23","9","71.88","564","514","52.32","6","10","37.50","10.49","93.57","1.041","301","285","140","936","68.25","552","431","331","62.51"
"548","Andre Burakovsky","WSH","L","76","845.53333333333","801","829","49.14","576","605","48.77","409","424","49.10","36","33","52.17","31.52","34.02","48.09","385","390","49.68","125","157","44.33","14","18","43.75","260","233","52.74","14","11","56.00","343","360","48.79","8","3","72.73","8.80","92.22","1.010","131","184","119","625","52.40","230","258","241","48.83"
"494","Andreas Athanasiou","DET","C","76","1290.0666666667","1252","1218","50.69","939","949","49.74","683","703","49.28","74","63","54.01","62.3","61.06","50.50","608","581","51.14","261","240","52.10","40","32","55.56","347","341","50.44","22","14","61.11","529","506","51.11","12","11","52.17","10.83","91.04","1.019","329","310","162","875","67.01","567","439","331","63.14"
"645","Andreas Englund","OTT","D","3","40","36","27","57.14","26","21","55.32","20","12","62.50","1","3","25.00","1.39","0.94","59.79","16","8","66.67","7","5","58.33","1","1","50.00","9","3","75.00","0","1","0.00","15","16","48.39","0","1","0.00","5.00","75.00","0.800","5","8","2","45","71.43","7","11","5","58.33"
"524","Andreas Johnsson","TOR","L","73","997.8","1202","878","57.79","884","678","56.59","610","490","55.45","64","40","61.54","53.31","38.72","57.93","624","431","59.15","224","157","58.79","36","25","59.02","400","274","59.35","22","7","75.86","480","366","56.74","6","6","50.00","10.49","91.84","1.023","253","236","159","758","61.41","398","320","302","56.86"
"744","Andreas Martinsen","CHI","L","24","190.43333333333","156","199","43.94","115","146","44.06","86","115","42.79","6","14","30.00","6.02","9.11","39.78","60","100","37.50","26","49","34.67","4","6","40.00","34","51","40.00","1","3","25.00","82","85","49.10","1","5","16.67","6.98","87.83","0.948","29","34","50","180","36.71","38","48","80","32.20"
"885","Andrei Svechnikov","CAR","R","82","1201.0333333333","1474","976","60.16","1133","745","60.33","796","529","60.08","62","47","56.88","82.08","48.24","62.98","719","464","60.78","335","231","59.19","33","28","54.10","384","233","62.24","16","9","64.00","644","408","61.22","10","8","55.56","7.79","91.12","0.989","281","268","151","981","65.05","497","386","352","58.54"
"69","Andrej Sekera","EDM","D","24","395.73333333333","347","361","49.01","256","276","48.12","190","190","50.00","20","19","51.28","14.1","16.62","45.88","169","181","48.29","76","81","48.41","9","10","47.37","93","100","48.19","9","6","60.00","146","136","51.77","2","3","40.00","10.53","90.00","1.005","46","59","76","367","37.70","106","105","137","43.62"
"515","Andrej Sustr","ANA","D","5","60.2","44","64","40.74","33","49","40.24","26","35","42.62","1","2","33.33","1.29","3.57","26.57","17","34","33.33","4","16","20.00","0","2","0.00","13","18","41.94","1","0","100.00","26","22","54.17","0","0","-","3.85","94.29","0.981","6","12","0","75","100.00","11","15","5","68.75"
"288","Andrew Agozzino","COL","L","11","85.916666666667","65","85","43.33","55","61","47.41","44","46","48.89","3","2","60.00","3.23","3.43","48.48","33","31","51.56","11","17","39.29","2","2","50.00","22","14","61.11","1","0","100.00","25","51","32.89","0","0","-","6.82","95.65","1.025","15","15","11","72","57.69","19","21","20","48.72"
"85","Andrew Cogliano","ANA, DAL","C, L","78","982.08333333333","830","998","45.40","641","753","45.98","450","555","44.78","25","33","43.10","36.21","44.78","44.71","364","502","42.03","152","206","42.46","10","19","34.48","212","296","41.73","6","9","40.00","382","410","48.23","9","5","64.29","5.56","94.05","0.996","147","298","234","866","38.58","220","387","380","36.67"
"545","Andrew Copp","WPG","C","69","839.06666666667","731","825","46.98","528","620","45.99","373","454","45.10","39","32","54.93","30.59","37.25","45.09","328","362","47.54","135","142","48.74","23","20","53.49","193","220","46.73","8","5","61.54","315","384","45.06","6","7","46.15","10.46","92.95","1.034","132","207","163","711","44.75","214","267","270","44.21"
"58","Andrew Ladd","NYI","L","26","359.9","302","347","46.53","215","254","45.84","154","179","46.25","15","13","53.57","13.26","15.2","46.58","153","179","46.08","63","68","48.09","9","9","50.00","90","111","44.78","5","0","100.00","124","134","48.06","1","4","20.00","9.74","92.74","1.025","47","84","51","291","47.96","92","116","115","44.44"
"129","Andrew MacDonald","PHI","D","47","770.53333333333","625","798","43.92","433","564","43.43","317","422","42.90","33","47","41.25","24.96","34.83","41.74","274","381","41.83","116","145","44.44","16","23","41.03","158","236","40.10","15","19","44.12","272","351","43.66","2","5","28.57","10.41","88.86","0.993","100","151","142","619","41.32","182","222","268","40.44"
"681","Andrew Mangiapane","CGY","L","44","463.93333333333","468","376","55.45","347","276","55.70","248","188","56.88","22","11","66.67","19.54","12.56","60.87","220","156","58.51","89","56","61.38","13","7","65.00","131","100","56.71","6","2","75.00","200","174","53.48","3","2","60.00","8.87","94.15","1.030","99","110","66","377","60.00","144","135","123","53.93"
"377","Andrew Shaw","MTL","R","63","1002.65","1119","925","54.75","834","689","54.76","601","516","53.80","64","46","58.18","52.33","42.38","55.25","535","449","54.37","228","194","54.03","39","24","61.90","307","255","54.63","17","17","50.00","512","390","56.76","8","4","66.67","10.65","91.09","1.017","167","161","136","803","55.12","337","261","292","53.58"
"103","Andy Greene","N.J","D","82","1708.3666666667","1289","1940","39.92","1025","1430","41.75","765","1023","42.79","67","106","38.73","64.04","91.9","41.07","622","935","39.95","256","350","42.24","34","53","39.08","366","585","38.49","18","30","37.50","527","839","38.58","10","22","31.25","8.76","89.64","0.984","149","391","420","1061","26.19","379","600","882","30.06"
"383","Andy Welinski","ANA","D","26","417.03333333333","398","391","50.44","284","306","48.14","182","210","46.43","14","18","43.75","14.4","19.85","42.04","172","202","45.99","62","94","39.74","6","12","33.33","110","108","50.46","3","4","42.86","194","155","55.59","5","2","71.43","7.69","91.43","0.991","114","73","35","328","76.51","162","95","81","66.67"
"721","Anthony Beauvillier","NYI","C, L","81","1186.0166666667","1119","1019","52.34","838","746","52.90","621","538","53.58","51","42","54.84","55.25","40.71","57.58","599","489","55.06","253","203","55.48","33","29","53.23","346","286","54.75","13","10","56.52","426","437","49.36","5","3","62.50","8.21","92.19","1.004","217","185","89","942","70.92","374","286","226","62.33"
"347","Anthony Bitetto","MIN, NSH","D","36","429.3","383","385","49.87","296","287","50.77","195","210","48.15","12","20","37.50","16.83","17.26","49.36","155","207","42.82","69","98","41.32","6","13","31.58","86","109","44.10","2","6","25.00","194","136","58.79","4","1","80.00","6.15","90.48","0.966","66","74","39","384","62.86","122","127","83","59.51"
"740","Anthony Cirelli","T.B","C","82","1217.45","1042","1193","46.62","779","905","46.26","577","672","46.20","66","56","54.10","49.64","54.95","47.46","542","594","47.71","211","233","47.52","30","26","53.57","331","361","47.83","21","18","53.85","426","514","45.32","11","12","47.83","11.44","91.67","1.031","168","330","411","728","29.02","272","435","620","30.49"
"539","Anthony Duclair","CBJ, OTT","L","74","939.86666666667","894","846","51.38","667","629","51.47","480","484","49.79","49","40","55.06","40.86","40.72","50.09","387","413","48.38","177","180","49.58","25","22","53.19","210","233","47.40","14","13","51.85","413","341","54.77","8","4","66.67","10.21","91.74","1.019","252","210","89","735","73.90","371","281","186","66.61"
"818","Anthony Greco","FLA","R","1","9.5","12","8","60.00","7","8","46.67","6","6","50.00","0","3","0.00","0.41","0.41","50.19","5","4","55.56","3","3","50.00","0","1","0.00","2","1","66.67","0","1","0.00","5","4","55.56","0","1","0.00","0.00","50.00","0.500","2","4","2","8","50.00","3","7","2","60.00"
"591","Anthony Mantha","DET","R","67","1194.4166666667","1356","951","58.78","1017","758","57.30","760","542","58.37","69","57","54.76","64.62","52.4","55.22","634","458","58.06","255","191","57.17","27","23","54.00","379","267","58.67","28","15","65.12","604","400","60.16","12","13","48.00","9.08","89.48","0.986","298","260","125","750","70.45","512","354","252","67.02"
"153","Anthony Peluso","CGY","R","4","16.45","13","14","48.15","8","10","44.44","5","7","41.67","0","1","0.00","0.44","0.53","45.42","4","4","50.00","2","2","50.00","0","1","0.00","2","2","50.00","0","0","-","5","9","35.71","0","0","-","0.00","85.71","0.857","1","5","3","18","25.00","1","6","4","20.00"
"696","Anthony Richard","NSH","C","1","7.3666666666667","5","8","38.46","5","6","45.45","4","5","44.44","0","1","0.00","0.13","0.26","33.44","0","2","0.00","0","1","0.00","0","0","-","0","1","0.00","0","1","0.00","5","3","62.50","0","0","-","0.00","80.00","0.800","2","4","2","4","50.00","2","4","2","50.00"
"227","Antoine Roussel","VAN","L","65","894.33333333333","794","874","47.60","607","635","48.87","443","464","48.84","40","45","47.06","33.89","36.41","48.21","367","421","46.57","153","163","48.42","21","22","48.84","214","258","45.34","14","15","48.28","337","380","47.00","4","8","33.33","9.03","90.30","0.993","153","251","185","809","45.27","208","337","338","38.10"
"522","Anton Blidh","BOS","L","1","13.766666666667","8","7","53.33","6","4","60.00","5","4","55.56","0","0","-","0.16","0.18","47.43","2","3","40.00","0","1","0.00","0","0","-","2","2","50.00","0","0","-","5","4","55.56","0","0","-","0.00","100.00","1.000","1","5","1","12","50.00","2","6","2","50.00"
"670","Anton Lindholm","COL","D","2","14.35","16","16","50.00","14","13","51.85","9","9","50.00","0","1","0.00","0.92","0.79","53.87","7","7","50.00","3","4","42.86","0","0","-","4","3","57.14","0","1","0.00","9","9","50.00","0","0","-","0.00","88.89","0.889","0","1","2","19","0.00","0","3","3","0.00"
"100","Anton Stralman","T.B","D","47","964.58333333333","787","1079","42.18","578","824","41.23","427","604","41.42","48","49","49.48","35.59","48.87","42.14","401","545","42.39","151","215","41.26","26","26","50.00","250","330","43.10","15","18","45.45","335","469","41.67","5","5","50.00","11.24","91.89","1.031","85","186","171","670","33.20","223","294","357","38.45"
"897","Antti Suomela","S.J","C","27","305.56666666667","323","285","53.13","252","200","55.75","180","136","56.96","8","8","50.00","13.89","11.47","54.77","141","136","50.90","62","54","53.45","4","7","36.36","79","82","49.07","3","1","75.00","163","119","57.80","1","0","100.00","4.44","94.12","0.986","54","64","25","304","68.35","98","101","67","59.39"
"81","Anze Kopitar","L.A","C","81","1806.1833333333","1705","1762","49.18","1265","1355","48.28","912","959","48.74","92","113","44.88","82.46","91.67","47.36","788","848","48.17","326","339","49.02","40","51","43.96","462","509","47.58","25","39","39.06","765","755","50.33","23","17","57.50","10.09","88.22","0.983","340","417","418","968","44.85","639","584","787","44.81"
"128","Artem Anisimov","CHI","C","78","1274.7333333333","1182","1245","48.70","876","966","47.56","655","736","47.09","55","63","46.61","55.15","67.85","44.84","546","665","45.09","224","303","42.50","31","34","47.69","322","362","47.08","14","15","48.28","546","485","52.96","10","11","47.62","8.40","91.44","0.998","209","237","148","1010","58.54","387","362","318","54.89"
"743","Artemi Panarin","CBJ","L","79","1568.6666666667","1799","1242","59.16","1392","967","59.01","998","711","58.40","114","79","59.07","90.04","62.2","59.14","894","601","59.80","329","254","56.43","49","42","53.85","565","347","61.95","44","28","61.11","785","535","59.47","17","7","70.83","11.42","88.89","1.003","474","325","58","956","89.10","787","462","174","81.89"
"567","Artturi Lehkonen","MTL","L","82","1275.7166666667","1231","1302","48.60","910","979","48.17","679","738","47.92","58","64","47.54","56.47","58.99","48.91","571","567","50.18","237","245","49.17","23","33","41.07","334","322","50.91","19","22","46.34","538","632","45.98","12","8","60.00","8.54","91.33","0.999","234","251","300","990","43.82","436","395","527","45.28"
"514","Ashton Sautner","VAN","D","17","247.25","203","224","47.54","147","164","47.27","111","122","47.64","7","9","43.75","6.3","7.99","44.08","71","95","42.77","26","33","44.07","2","3","40.00","45","62","42.06","4","5","44.44","104","109","48.83","0","1","0.00","6.31","92.62","0.989","26","65","43","224","37.68","51","81","81","38.64"
"739","Austin Czarnik","CGY","C","54","611.96666666667","644","480","57.30","469","352","57.13","319","267","54.44","26","25","50.98","27.76","18.07","60.56","303","206","59.53","101","98","50.75","15","15","50.00","202","108","65.16","6","6","50.00","287","216","57.06","5","4","55.56","8.15","90.64","0.988","133","141","83","480","61.57","212","184","158","57.30"
"717","Austin Wagner","L.A","L","62","553.6","497","542","47.83","357","402","47.04","254","282","47.39","23","21","52.27","20.47","21.78","48.46","236","258","47.77","95","102","48.22","14","13","51.85","141","156","47.47","8","4","66.67","210","232","47.51","1","4","20.00","9.06","92.55","1.016","87","119","55","566","61.27","140","166","120","53.85"
"320","Austin Watson","NSH","L","37","536.25","416","561","42.58","322","403","44.41","235","293","44.51","28","26","51.85","19.51","23.7","45.15","188","249","43.02","72","106","40.45","13","11","54.17","116","143","44.79","6","9","40.00","180","247","42.15","6","6","50.00","11.91","91.13","1.030","60","122","189","373","24.10","90","169","291","23.62"
"777","Auston Matthews","TOR","C","68","1261.7333333333","1640","1169","58.38","1236","906","57.70","851","660","56.32","92","74","55.42","88.01","57.06","60.67","949","600","61.27","363","224","61.84","49","39","55.68","586","376","60.91","33","18","64.71","598","485","55.22","10","12","45.45","10.81","88.79","0.996","361","287","137","799","72.49","620","396","326","65.54"
"435","Barclay Goodrow","S.J","R","82","902.73333333333","768","804","48.85","550","567","49.24","367","406","47.48","34","46","42.50","29.14","39.53","42.44","304","371","45.04","118","168","41.26","18","21","46.15","186","203","47.81","7","15","31.82","364","347","51.20","7","10","41.18","9.26","88.67","0.979","122","206","143","938","46.04","210","306","274","43.39"
"276","Ben Chiarot","WPG","D","78","1452.0666666667","1155","1483","43.78","857","1128","43.17","632","798","44.20","50","60","45.45","43.58","63.01","40.89","500","645","43.67","200","261","43.38","24","32","42.86","300","384","43.86","17","14","54.84","518","707","42.29","8","14","36.36","7.91","92.48","1.004","204","323","247","851","45.23","438","498","479","47.76"
"812","Ben Gleason","DAL","D","4","59.516666666667","45","54","45.45","28","41","40.58","22","30","42.31","2","3","40.00","1.89","1.96","49.07","20","21","48.78","9","11","45.00","1","1","50.00","11","10","52.38","1","1","50.00","17","28","37.78","0","1","0.00","9.09","90.00","0.991","11","15","4","48","73.33","20","18","11","64.52"
"546","Ben Harpur","OTT","D","51","898.65","641","1071","37.44","484","804","37.58","362","592","37.95","27","53","33.75","28.33","48.91","36.68","289","485","37.34","136","196","40.96","11","25","30.56","153","289","34.62","10","20","33.33","261","504","34.12","4","7","36.36","7.46","91.05","0.985","90","206","217","661","29.32","185","284","374","33.09"
"508","Ben Hutton","VAN","D","69","1542.55","1390","1593","46.60","1036","1220","45.92","759","889","46.06","54","83","39.42","59.39","74.18","44.46","643","812","44.19","258","337","43.36","32","37","46.38","385","475","44.77","14","28","33.33","599","671","47.17","8","18","30.77","7.11","90.66","0.978","225","279","246","1149","47.77","498","435","530","48.44"
"135","Ben Lovejoy","DAL, N.J","D","71","1213.1333333333","935","1319","41.48","723","967","42.78","536","689","43.76","40","60","40.00","43.81","60.26","42.09","417","584","41.66","185","225","45.12","22","25","46.81","232","359","39.26","12","14","46.15","408","595","40.68","3","21","12.50","7.46","91.29","0.988","98","239","303","963","24.44","238","366","568","29.53"
"354","Ben Street","ANA","C","21","253.41666666667","177","307","36.57","118","233","33.62","75","169","30.74","6","16","27.27","6.61","16.4","28.73","78","164","32.23","20","81","19.80","3","10","23.08","58","83","41.13","1","3","25.00","73","126","36.68","0","3","0.00","8.00","90.53","0.985","39","66","63","204","38.24","64","85","96","40.00"
