"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"628","Danick Martel","T.B","L","9","1.3666666666667","0","2","0.00","0","2","0.00","0","2","0.00","0","0","-","0","0.15","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","0","0","0","2","-","0","0","0","-"
"784","Daniel Brickley","L.A","D","4","0.85","0","3","0.00","0","2","0.00","0","2","0.00","0","0","-","0","0.19","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","0","2","0.00","0","0","-","-","100.00","1.00","0","0","0","1","-","0","1","0","-"
"662","Daniel Sprong","ANA, PIT","R","63","0.85","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"486","Danny DeKeyser","DET","D","52","131.23333333333","35","233","13.06","31","193","13.84","26","137","15.95","0","23","0.00","1.92","19.42","9.01","13","122","9.63","7","68","9.33","0","12","0.00","6","54","10.00","0","6","0.00","11","102","9.73","0","5","0.00","0.00","83.21","0.832","2","9","94","47","2.08","8","20","156","4.88"
"726","Dante Fabbro","NSH","D","4","0.88333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","1","0","1","100.00","1","1","0","100.00"
"614","Danton Heinen","BOS","C","77","9.9","1","10","9.09","0","8","0.00","0","5","0.00","0","2","0.00","0","0.55","0.00","0","3","0.00","0","3","0.00","0","2","0.00","0","0","-","0","0","-","0","6","0.00","0","0","-","-","60.00","0.60","1","1","4","17","20.00","1","3","6","14.29"
"541","Darnell Nurse","EDM","D","82","158.13333333333","36","248","12.68","30","192","13.51","23","150","13.29","3","26","10.34","2.41","19.07","11.23","24","142","14.46","10","64","13.51","2","9","18.18","14","78","15.22","1","7","12.50","5","98","4.85","0","10","0.00","13.04","82.67","0.957","1","14","104","99","0.95","6","30","164","3.53"
"269","Darren Archibald","OTT, VAN","R","12","0.05","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","1","-","0","1","0","-"
"95","Darren Helm","DET","L","61","115.26666666667","42","208","16.80","38","170","18.27","28","124","18.42","2","25","7.41","2.46","17.04","12.62","16","108","12.90","9","57","13.64","1","15","6.25","7","51","12.07","1","3","25.00","16","96","14.29","0","7","0.00","7.14","79.84","0.870","2","18","77","106","2.53","3","23","88","3.30"
"45","David Backes","BOS","R","70","11.933333333333","8","20","28.57","6","19","24.00","3","16","15.79","0","3","0.00","0.22","1.92","10.46","2","11","15.38","1","7","12.50","0","2","0.00","1","4","20.00","0","0","-","4","8","33.33","0","1","0.00","0.00","81.25","0.813","0","1","12","11","0.00","3","1","13","18.75"
"773","David Kampf","CHI","C","63","117.28333333333","18","223","7.47","12","187","6.03","12","138","8.00","0","16","0.00","0.87","18.66","4.46","12","122","8.96","7","55","11.29","0","5","0.00","5","67","6.94","0","4","0.00","2","93","2.11","0","7","0.00","0.00","88.41","0.884","1","16","107","81","0.93","5","20","133","3.62"
"65","David Krejci","BOS","C","81","13.783333333333","5","16","23.81","5","16","23.81","3","14","17.65","0","2","0.00","0.12","1.58","7.19","1","8","11.11","0","3","0.00","0","1","0.00","1","5","16.67","0","0","-","2","8","20.00","0","1","0.00","0.00","85.71","0.857","4","5","18","27","18.18","4","5","24","14.29"
"591","David Pastrnak","BOS","R","66","2.65","3","4","42.86","3","4","42.86","1","4","20.00","0","2","0.00","0.11","0.74","12.79","1","2","33.33","0","0","-","0","0","-","1","2","33.33","0","1","0.00","2","2","50.00","0","1","0.00","0.00","50.00","0.500","0","1","0","7","-","0","2","2","0.00"
"153","David Perron","STL","L","57","1.7","0","2","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.11","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","0","0","2","9","0.00","0","0","2","0.00"
"254","David Savard","CBJ","D","82","140.45","46","167","21.60","44","131","25.14","36","83","30.25","1","11","8.33","2.59","10.82","19.29","27","83","24.55","11","28","28.21","1","4","20.00","16","55","22.54","0","2","0.00","8","80","9.09","0","5","0.00","2.78","86.75","0.895","6","12","53","123","10.17","11","23","81","11.96"
"127","David Schlemko","MTL","D","18","39.666666666667","7","72","8.86","5","52","8.77","4","41","8.89","0","8","0.00","0.16","3.83","3.97","3","32","8.57","1","13","7.14","0","2","0.00","2","19","9.52","0","4","0.00","2","36","5.26","0","2","0.00","0.00","80.49","0.805","0","4","25","25","0.00","2","9","31","6.06"
"681","Dean Kukan","CBJ","D","25","0.56666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","2","-","0","0","0","-"
"686","Denis Malgin","FLA","C","50","29.033333333333","7","44","13.73","6","30","16.67","4","21","16.00","0","1","0.00","0.41","2.72","13.21","4","23","14.81","2","9","18.18","0","0","-","2","14","12.50","0","1","0.00","3","20","13.04","0","0","-","0.00","95.24","0.952","1","3","7","51","12.50","3","4","7","30.00"
"729","Dennis Cholowski","DET","D","52","11.1","5","19","20.83","5","17","22.73","3","8","27.27","0","1","0.00","0.27","2.24","10.64","3","12","20.00","1","5","16.67","0","1","0.00","2","7","22.22","0","0","-","2","7","22.22","0","0","-","0.00","87.50","0.875","0","1","2","21","0.00","1","1","2","33.33"
"298","Derek Forbort","L.A","D","81","185.15","52","346","13.07","48","275","14.86","41","187","17.98","3","32","8.57","3.41","26.48","11.41","27","188","12.56","12","81","12.90","1","18","5.26","15","107","12.30","1","6","14.29","13","150","7.98","0","8","0.00","7.32","82.89","0.902","0","19","143","70","0.00","3","29","201","1.47"
"203","Derek Grant","ANA, PIT","C","56","91.733333333333","18","147","10.91","17","121","12.32","14","85","14.14","2","8","20.00","1.05","11.07","8.62","9","75","10.71","7","29","19.44","2","6","25.00","2","46","4.17","0","1","0.00","3","69","4.17","0","1","0.00","14.29","90.59","1.049","2","11","83","57","2.35","2","13","111","1.77"
"683","Derek Ryan","CGY","C","81","155.28333333333","34","225","13.13","29","173","14.36","23","113","16.91","5","19","20.83","2.77","17.49","13.68","21","127","14.19","13","59","18.06","2","6","25.00","8","68","10.53","1","8","11.11","7","94","6.93","2","5","28.57","21.74","83.19","1.049","5","25","68","158","6.85","6","34","87","6.45"
"195","Derek Stepan","ARI","C","72","139.08333333333","58","210","21.64","52","155","25.12","44","114","27.85","4","13","23.53","2.61","14.08","15.66","20","115","14.81","11","45","19.64","2","5","28.57","9","70","11.39","1","5","16.67","11","86","11.34","0","3","0.00","9.09","88.60","0.977","2","13","110","103","1.79","4","21","155","2.52"
"117","Derick Brassard","COL, FLA, PIT","C","70","7.0833333333333","3","7","30.00","3","7","30.00","3","6","33.33","0","1","0.00","0.34","0.45","42.70","3","3","50.00","3","0","100.00","0","0","-","0","3","0.00","0","1","0.00","0","4","0.00","0","0","-","0.00","83.33","0.833","1","1","7","12","12.50","1","1","9","10.00"
"437","Derrick Pouliot","VAN","D","62","7.75","0","8","0.00","0","5","0.00","0","3","0.00","0","0","-","0","0.46","0.00","0","4","0.00","0","4","0.00","0","0","-","0","0","-","0","0","-","0","3","0.00","0","0","-","-","100.00","1.00","1","1","3","16","25.00","1","1","4","20.00"
"10","Deryk Engelland","VGK","D","74","237.03333333333","66","421","13.55","62","309","16.71","53","236","18.34","1","32","3.03","3.05","28.27","9.74","26","226","10.32","14","92","13.21","1","16","5.88","12","134","8.22","0","7","0.00","15","183","7.58","0","9","0.00","1.89","86.44","0.883","1","25","140","24","0.71","13","45","236","5.22"
"296","Devante Smith-Pelly","WSH","R","54","90.466666666667","24","142","14.46","20","107","15.75","16","78","17.02","0","11","0.00","0.9","11.1","7.50","9","78","10.34","3","42","6.67","0","6","0.00","6","36","14.29","0","2","0.00","6","60","9.09","0","3","0.00","0.00","85.90","0.859","2","12","46","92","4.17","4","13","60","6.25"
"449","Devin Shore","ANA, DAL","C","76","97.183333333333","22","159","12.15","19","125","13.19","14","88","13.73","2","7","22.22","1.62","11.57","12.26","14","89","13.59","7","41","14.58","1","2","33.33","7","48","12.73","1","4","20.00","5","68","6.85","0","1","0.00","14.29","92.05","1.063","4","7","25","141","13.79","4","12","29","12.12"
"612","Devon Toews","NYI","D","48","3.45","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","2","9","0.00","0","1","3","0.00"
"720","Dillon Dube","CGY","C","25","7.2833333333333","2","13","13.33","1","10","9.09","1","8","11.11","0","2","0.00","0.04","0.91","4.30","0","5","0.00","0","2","0.00","0","0","-","0","3","0.00","0","1","0.00","2","8","20.00","0","1","0.00","0.00","75.00","0.750","0","0","5","9","0.00","0","0","5","0.00"
"30","Dion Phaneuf","L.A","D","67","49.783333333333","16","72","18.18","13","52","20.00","8","35","18.60","0","8","0.00","0.78","5.25","12.97","7","39","15.22","4","12","25.00","0","2","0.00","3","27","10.00","0","4","0.00","8","28","22.22","0","2","0.00","0.00","77.14","0.771","1","6","23","54","4.17","4","14","29","12.12"
"371","Dmitrij Jaskin","WSH","R","37","8.6833333333333","2","10","16.67","2","7","22.22","2","6","25.00","0","1","0.00","0.18","0.41","30.43","2","4","33.33","1","1","50.00","0","1","0.00","1","3","25.00","0","0","-","0","6","0.00","0","0","-","0.00","83.33","0.833","1","0","2","13","33.33","1","0","3","25.00"
"236","Dmitry Kulikov","WPG","D","57","58.6","16","97","14.16","13","75","14.77","11","58","15.94","1","5","16.67","0.69","6.68","9.38","8","46","14.81","2","18","10.00","1","0","100.00","6","28","17.65","0","1","0.00","3","47","6.00","0","3","0.00","9.09","91.38","1.005","1","8","26","46","3.70","2","18","41","4.65"
"244","Dmitry Orlov","WSH","D","82","112.55","28","144","16.28","26","100","20.63","22","74","22.92","2","13","13.33","1.22","9.58","11.26","10","72","12.20","6","35","14.63","2","7","22.22","4","37","9.76","0","2","0.00","7","68","9.33","0","4","0.00","9.09","82.43","0.915","4","16","54","79","6.90","7","22","89","7.29"
"462","Dominic Toninato","COL","C","2","0.46666666666667","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.06","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","1","-","0","0","0","-"
"603","Dominic Turgeon","DET","C","4","6.75","1","12","7.69","0","9","0.00","0","7","0.00","0","3","0.00","0","1.33","0.00","0","7","0.00","0","4","0.00","0","2","0.00","0","3","0.00","0","1","0.00","0","5","0.00","0","0","-","-","57.14","0.57","0","0","4","11","0.00","0","0","4","0.00"
"797","Dominik Kahun","CHI","C","82","5.4166666666667","3","9","25.00","3","8","27.27","3","6","33.33","0","1","0.00","0.14","0.57","19.70","1","5","16.67","0","2","0.00","0","0","-","1","3","25.00","0","1","0.00","1","4","20.00","0","0","-","0.00","83.33","0.833","0","1","0","12","-","0","2","2","0.00"
"689","Dominik Simon","PIT","C","71","0.31666666666667","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.1","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","3","-","0","0","0","-"
"391","Dougie Hamilton","CAR","D","82","20.816666666667","10","24","29.41","7","18","28.00","6","10","37.50","0","1","0.00","0.28","1.29","17.83","1","10","9.09","1","5","16.67","0","0","-","0","5","0.00","0","1","0.00","6","11","35.29","0","0","-","0.00","90.00","0.900","2","5","10","38","16.67","7","8","10","41.18"
"741","Drake Caggiula","CHI, EDM","C, L","55","38.483333333333","9","64","12.33","8","50","13.79","5","44","10.20","1","8","11.11","1.14","4.14","21.55","7","29","19.44","6","12","33.33","1","2","33.33","1","17","5.56","0","4","0.00","1","33","2.94","0","2","0.00","20.00","81.82","1.018","2","3","4","62","33.33","2","5","6","25.00"
"175","Drew Doughty","L.A","D","82","201.21666666667","42","352","10.66","37","278","11.75","32","196","14.04","2","35","5.41","2.43","26.07","8.53","22","189","10.43","8","76","9.52","1","17","5.56","14","113","11.02","0","8","0.00","11","156","6.59","0","10","0.00","6.25","82.14","0.884","1","20","143","67","0.69","3","29","235","1.26"
"57","Drew Stafford","N.J","R","57","1.1666666666667","0","1","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","2","-","0","2","1","0.00"
"626","Dryden Hunt","FLA","L","31","0.48333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"23","Duncan Keith","CHI","D","82","166.36666666667","34","310","9.88","27","252","9.68","23","195","10.55","2","31","6.06","3.14","24.78","11.24","19","165","10.33","8","80","9.09","0","12","0.00","11","85","11.46","1","10","9.09","10","139","6.71","0","9","0.00","8.70","84.10","0.928","3","18","109","93","2.68","11","31","154","6.67"
"32","Dustin Brown","L.A","R","72","122.48333333333","26","213","10.88","23","165","12.23","19","113","14.39","1","15","6.25","1.33","13.59","8.92","12","104","10.34","9","35","20.45","1","6","14.29","3","69","4.17","0","3","0.00","5","103","4.63","0","6","0.00","5.26","86.73","0.920","1","17","125","64","0.79","3","22","151","1.95"
"51","Dustin Byfuglien","WPG","D","42","76.2","18","111","13.95","13","84","13.40","9","67","11.84","1","8","11.11","1.02","6.82","13.04","10","51","16.39","5","20","20.00","0","2","0.00","5","31","13.89","1","3","25.00","7","56","11.11","0","3","0.00","11.11","88.06","0.992","1","7","38","44","2.56","3","16","56","5.08"
"350","Dylan DeMelo","OTT","D","77","131.75","31","219","12.40","28","164","14.58","26","125","17.22","3","13","18.75","1.78","12.62","12.34","14","96","12.73","11","34","24.44","2","5","28.57","3","62","4.62","0","3","0.00","7","116","5.69","1","5","16.67","11.54","89.60","1.011","2","10","63","103","3.08","7","19","83","7.78"
"745","Dylan Gambrell","S.J","C","8","2.75","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","2","2","0.00","0","0","3","0.00"
"583","Dylan Larkin","DET","C","76","99.333333333333","34","177","16.11","28","145","16.18","25","102","19.69","3","12","20.00","1.58","15.15","9.44","11","101","9.82","6","55","9.84","1","6","14.29","5","46","9.80","0","3","0.00","9","70","11.39","1","3","25.00","12.00","88.24","1.002","3","6","127","48","2.31","7","10","168","4.00"
"313","Dylan McIlrath","DET","D","7","13.133333333333","6","22","21.43","5","15","25.00","4","9","30.77","0","1","0.00","0.13","1.52","7.63","0","15","0.00","0","5","0.00","0","0","-","0","10","0.00","0","1","0.00","3","6","33.33","0","0","-","0.00","88.89","0.889","0","0","6","10","0.00","1","1","8","11.11"
"651","Dylan Strome","ARI, CHI","C","78","1.8333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","0","4","8","20.00","1","0","4","20.00"
"798","Egor Yakovlev","N.J","D","25","0.083333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","1","-","0","1","0","-"
"539","Elias Lindholm","CGY","C","81","185.3","56","292","16.09","47","212","18.15","39","148","20.86","10","21","32.26","4.25","19.7","17.76","32","166","16.16","22","70","23.91","6","12","33.33","10","96","9.43","2","4","33.33","12","120","9.09","0","5","0.00","25.64","85.81","1.115","4","27","173","98","2.26","8","43","207","3.72"
"760","Elias Pettersson","VAN","C","71","4.6833333333333","3","2","60.00","2","2","50.00","2","1","66.67","1","1","50.00","0.1","0.15","39.94","2","1","66.67","1","1","50.00","1","1","50.00","1","0","100.00","0","0","-","0","1","0.00","0","0","-","50.00","0.00","0.500","1","0","2","7","33.33","1","0","3","25.00"
"35","Eric Fehr","MIN","C","72","136.43333333333","35","224","13.51","32","159","16.75","21","114","15.56","1","13","7.14","1.73","12.15","12.46","14","100","12.28","7","27","20.59","0","2","0.00","7","73","8.75","0","9","0.00","13","111","10.48","0","2","0.00","4.76","88.60","0.934","0","22","143","43","0.00","1","29","185","0.54"
"110","Eric Gryba","N.J","D","10","12.733333333333","3","22","12.00","3","14","17.65","2","12","14.29","0","2","0.00","0.41","1.77","18.70","3","15","16.67","2","4","33.33","0","0","-","1","11","8.33","0","2","0.00","0","7","0.00","0","0","-","0.00","83.33","0.833","0","0","2","16","0.00","0","0","2","0.00"
"26","Eric Staal","MIN","C","81","21","7","26","21.21","6","24","20.00","5","20","20.00","1","0","100.00","0.17","2.51","6.34","3","15","16.67","2","4","33.33","1","0","100.00","1","11","8.33","0","0","-","2","11","15.38","0","0","-","20.00","100.00","1.200","2","3","5","54","28.57","4","6","12","25.00"
"137","Eric Tangradi","N.J","L","6","0.11666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","2","-","0","1","0","-"
"768","Erik Brannstrom","OTT","D","2","1.1833333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","3","-","0","0","0","-"
"335","Erik Burgdoerfer","OTT","D","4","1.1166666666667","0","3","0.00","0","3","0.00","0","3","0.00","0","1","0.00","0","0.67","0.00","0","3","0.00","0","3","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","0","0","-","-","66.67","0.67","0","0","1","2","0.00","0","1","1","0.00"
"643","Erik Cernak","T.B","D","58","140.15","25","203","10.96","23","147","13.53","19","107","15.08","5","4","55.56","1.49","11.4","11.54","13","100","11.50","7","34","17.07","4","2","66.67","6","66","8.33","0","0","-","3","99","2.94","0","2","0.00","26.32","96.26","1.226","1","21","103","48","0.96","6","35","155","3.73"
"308","Erik Gudbranson","PIT, VAN","D","76","156.26666666667","38","247","13.33","31","192","13.90","28","130","17.72","3","24","11.11","1.8","17.57","9.31","19","140","11.95","6","56","9.68","1","8","11.11","13","84","13.40","2","13","13.33","10","99","9.17","0","3","0.00","10.71","81.54","0.923","3","8","64","138","4.48","13","22","101","11.40"
"469","Erik Gustafsson","CHI","D","79","10.883333333333","4","13","23.53","4","11","26.67","4","7","36.36","0","1","0.00","0.29","1.13","20.63","2","7","22.22","1","3","25.00","0","0","-","1","4","20.00","0","1","0.00","2","3","40.00","0","0","-","0.00","85.71","0.857","2","3","4","21","33.33","5","3","5","50.00"
"263","Erik Haula","VGK","C, L","15","2.25","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.12","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","5","-","0","0","0","-"
"105","Erik Johnson","COL","D","80","246.95","67","470","12.48","62","338","15.50","58","253","18.65","5","29","14.71","3.09","30.76","9.12","25","216","10.37","15","92","14.02","2","15","11.76","10","124","7.46","1","5","16.67","18","236","7.09","2","9","18.18","8.62","88.54","0.972","4","33","169","59","2.31","15","55","270","5.26"
"184","Erik Karlsson","S.J","D","53","97.833333333333","34","130","20.73","30","106","22.06","24","72","25.00","1","11","8.33","1.64","11.54","12.43","16","88","15.38","6","40","13.04","0","4","0.00","10","48","17.24","1","5","16.67","4","38","9.52","0","2","0.00","4.17","84.72","0.889","0","9","47","68","0.00","5","16","79","5.95"
"445","Esa Lindell","DAL","D","82","265.05","59","481","10.93","53","348","13.22","47","247","15.99","3","29","9.38","3.02","30.65","8.98","25","257","8.87","12","83","12.63","1","10","9.09","13","174","6.95","1","8","11.11","10","209","4.57","0","11","0.00","6.38","88.26","0.946","0","21","146","52","0.00","5","36","289","1.70"
"786","Evan Bouchard","EDM","D","7","0.6","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.14","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","2","-","0","0","0","-"
"678","Evan Rodrigues","BUF","L","74","123.9","37","169","17.96","34","137","19.88","27","102","20.93","3","14","17.65","1.56","11.04","12.41","15","80","15.79","6","36","14.29","2","8","20.00","9","44","16.98","1","6","14.29","4","83","4.60","0","0","-","11.11","86.27","0.974","3","6","51","128","5.56","5","13","70","6.67"
"228","Evander Kane","S.J","L","75","74.833333333333","21","79","21.00","19","64","22.89","15","42","26.32","2","3","40.00","1.46","5.65","20.51","14","46","23.33","7","18","28.00","1","2","33.33","7","28","20.00","1","1","50.00","2","30","6.25","0","0","-","13.33","92.86","1.062","2","9","28","93","6.67","4","14","33","10.81"
"54","Evgeni Malkin","PIT","C","68","2.7","1","6","14.29","1","6","14.29","1","6","14.29","0","1","0.00","0.13","1.05","11.19","1","2","33.33","0","2","0.00","0","0","-","1","0","100.00","0","0","-","0","3","0.00","0","0","-","0.00","83.33","0.833","1","0","1","17","50.00","1","0","1","50.00"
"159","Evgenii Dadonov","FLA","R","82","1.6","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0.79","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","0","0","-","-","0.00","0.00","1","0","0","4","100.00","2","1","1","66.67"
"288","Evgeny Kuznetsov","WSH","C","76","16.666666666667","9","22","29.03","8","14","36.36","8","11","42.11","0","3","0.00","0.47","1.93","19.53","5","11","31.25","2","9","18.18","0","3","0.00","3","2","60.00","0","0","-","3","11","21.43","0","0","-","0.00","72.73","0.727","3","1","4","28","42.86","3","2","5","37.50"
"669","Filip Chlapik","OTT","C","5","1.3666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"769","Filip Chytil","NYR","C","75","0.2","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","0","0","2","100.00","1","0","0","100.00"
"440","Filip Forsberg","NSH","L","64","67.916666666667","29","73","28.43","23","51","31.08","14","43","24.56","2","4","33.33","1.85","5.28","25.92","19","36","34.55","8","13","38.10","2","2","50.00","11","23","32.35","0","1","0.00","7","31","18.42","0","0","-","14.29","90.70","1.050","4","4","29","90","12.12","7","9","31","18.42"
"738","Filip Hronek","DET","D","46","54.05","14","75","15.73","12","66","15.38","10","48","17.24","2","9","18.18","0.7","7.48","8.55","9","43","17.31","3","26","10.34","2","6","25.00","6","17","26.09","0","3","0.00","3","31","8.82","0","0","-","20.00","81.25","1.013","1","2","31","54","3.13","3","3","42","6.67"
"788","Filip Zadina","DET","R","9","0.45","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","0","-","0","0","0","-"
"629","Frank Vatrano","FLA","C","81","2.2666666666667","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0.07","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","1","0.00","0","0","-","0","0","-","-","0.00","0.00","1","2","1","10","50.00","1","2","1","50.00"
"19","Frans Nielsen","DET","C","72","99.233333333333","23","157","12.78","21","125","14.38","15","75","16.67","1","13","7.14","1.26","12.26","9.32","9","87","9.38","3","40","6.98","0","4","0.00","6","47","11.32","0","7","0.00","10","62","13.89","1","2","33.33","6.67","82.67","0.893","2","15","47","125","4.08","6","19","52","10.34"
"566","Frederick Gaudreau","NSH","C","55","0.41666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","2","-","0","0","0","-"
"553","Frederik Gauthier","TOR","C","70","13.033333333333","4","23","14.81","4","21","16.00","3","13","18.75","0","2","0.00","0.34","1.76","16.31","2","15","11.76","1","7","12.50","0","1","0.00","1","8","11.11","0","1","0.00","1","7","12.50","0","0","-","0.00","84.62","0.846","1","1","16","14","5.88","1","1","17","5.56"
"353","Fredrik Claesson","NYR","D","37","58.566666666667","22","78","22.00","20","57","25.97","17","42","28.81","2","9","18.18","1.42","4.92","22.38","11","43","20.37","6","18","25.00","2","2","50.00","5","25","16.67","0","5","0.00","4","33","10.81","0","2","0.00","11.76","78.57","0.903","0","5","19","56","0.00","2","10","29","6.45"
"261","Gabriel Bourque","COL","L","55","137.93333333333","29","249","10.43","28","180","13.46","23","129","15.13","2","18","10.00","0.98","15.43","5.99","8","113","6.61","4","44","8.33","0","7","0.00","4","69","5.48","1","4","20.00","10","126","7.35","1","7","12.50","8.70","86.05","0.947","7","12","95","99","6.86","10","19","114","8.06"
"674","Gabriel Carlsson","CBJ","D","1","0.98333333333333","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.05","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","0","0","1","0","0.00","0","0","1","0.00"
"384","Gabriel Landeskog","COL","L","73","21.883333333333","3","34","8.11","3","23","11.54","3","19","13.64","0","2","0.00","0.06","2.39","2.62","1","20","4.76","0","6","0.00","0","2","0.00","1","14","6.67","0","0","-","1","12","7.69","0","0","-","0.00","89.47","0.895","1","9","27","36","3.57","1","11","32","3.03"
"565","Garnet Hathaway","CGY","R","76","128.6","30","178","14.42","26","131","16.56","21","84","20.00","4","10","28.57","2.64","13.25","16.61","17","104","14.05","11","44","20.00","1","3","25.00","6","60","9.09","0","5","0.00","9","71","11.25","3","2","60.00","19.05","88.10","1.071","5","23","47","142","9.62","5","27","55","8.33"
"258","Garrett Wilson","PIT","L","50","29.233333333333","5","44","10.20","4","33","10.81","4","25","13.79","0","4","0.00","0.11","2.36","4.48","0","19","0.00","0","5","0.00","0","1","0.00","0","14","0.00","0","2","0.00","3","24","11.11","0","1","0.00","0.00","84.00","0.840","0","8","13","32","0.00","2","9","13","13.33"
"750","Gavin Bayreuther","DAL","D","19","10.05","2","19","9.52","2","14","12.50","1","11","8.33","0","0","-","0.16","1.4","10.44","2","8","20.00","0","4","0.00","0","0","-","2","4","33.33","0","0","-","0","10","0.00","0","0","-","0.00","100.00","1.000","0","0","6","14","0.00","1","0","6","14.29"
"465","Gemel Smith","BOS, DAL","C","17","0.58333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","0","0","1","100.00","1","0","0","100.00"
