"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"482","Christopher Tanev","VAN","D","69","190.9","20","344","5.49","16","256","5.88","13","205","5.96","0","23","0.00","0.98","25.57","3.68","12","202","5.61","3","77","3.75","0","11","0.00","9","125","6.72","0","8","0.00","5","133","3.62","0","4","0.00","0.00","88.78","0.888","3","28","148","74","1.99","9","37","235","3.69"
"140","Clarke MacArthur","OTT","L","4","0.51666666666667","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0.06","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","0","-","0","0","0","-"
"264","Claude Giroux","PHI","C","78","115.51666666667","29","198","12.78","27","149","15.34","21","110","16.03","2","16","11.11","1.69","15.49","9.85","17","108","13.60","7","51","12.07","2","10","16.67","10","57","14.93","0","4","0.00","10","84","10.64","0","2","0.00","9.52","85.45","0.950","3","6","133","105","2.21","5","7","175","2.78"
"156","Clayton Stoner","ANA","D","50","90.733333333333","14","124","10.14","14","87","13.86","13","59","18.06","1","10","9.09","0.64","7.16","8.19","5","60","7.69","2","23","8.00","1","2","33.33","3","37","7.50","0","6","0.00","5","58","7.94","0","2","0.00","7.69","83.05","0.907","2","8","68","46","2.86","4","15","99","3.88"
"225","Cody Bass","NSH","C","17","3.3833333333333","0","6","0.00","0","3","0.00","0","2","0.00","0","0","-","0","0.23","0.00","0","3","0.00","0","1","0.00","0","0","-","0","2","0.00","0","0","-","0","3","0.00","0","0","-","-","100.00","1.00","0","0","0","7","-","0","0","0","-"
"663","Cody Ceci","OTT","D","75","185.1","31","335","8.47","28","254","9.93","23","189","10.85","4","27","12.90","2.17","23.86","8.34","17","164","9.39","5","64","7.25","2","10","16.67","12","100","10.71","0","10","0.00","6","159","3.64","0","7","0.00","17.39","85.71","1.031","3","26","124","73","2.36","9","46","178","4.81"
"459","Cody Eakin","DAL","C","82","128.56666666667","29","220","11.65","24","177","11.94","18","117","13.33","4","15","21.05","2.45","14.26","14.67","21","106","16.54","8","39","17.02","1","8","11.11","13","67","16.25","2","2","50.00","6","103","5.50","0","5","0.00","22.22","87.18","1.094","1","10","69","149","1.43","5","17","84","5.62"
"223","Cody Franson","BUF","D","59","44.383333333333","8","74","9.76","8","63","11.27","5","49","9.26","1","7","12.50","0.46","5.94","7.14","4","41","8.89","3","26","10.34","1","3","25.00","1","15","6.25","0","3","0.00","1","32","3.03","0","1","0.00","20.00","85.71","1.057","1","4","17","58","5.56","2","9","21","8.70"
"366","Cody Goloubef","CBJ","D","43","33.183333333333","6","55","9.84","4","46","8.00","1","30","3.23","0","5","0.00","0.11","3.42","2.99","3","26","10.34","0","7","0.00","0","4","0.00","3","19","13.64","0","1","0.00","2","27","6.90","0","0","-","0.00","83.33","0.833","0","8","10","28","0.00","0","10","18","0.00"
"353","Cody Hodgson","NSH","C","39","1.2333333333333","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.08","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","0","1","0","2","-","0","1","0","-"
"198","Cody McLeod","COL","L","82","64.333333333333","6","116","4.92","5","81","5.81","4","54","6.90","1","7","12.50","0.16","6.8","2.29","2","49","3.92","0","18","0.00","0","3","0.00","2","31","6.06","1","2","33.33","2","63","3.08","0","2","0.00","25.00","87.04","1.120","2","9","36","59","5.26","5","11","41","10.87"
"235","Colin Greening","OTT, TOR","C","31","0.033333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"636","Colin Miller","BOS","D","42","3.8","0","4","0.00","0","4","0.00","0","2","0.00","0","1","0.00","0","0.27","0.00","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","1","0.00","0","2","0.00","0","0","-","-","50.00","0.50","1","0","2","6","33.33","1","0","2","33.33"
"352","Colin Wilson","NSH","C, L","64","0.91666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","2","0","4","-","0","2","0","-"
"674","Colton Parayko","STL","D","79","77.433333333333","26","96","21.31","23","72","24.21","17","43","28.33","2","2","50.00","1.27","6.48","16.36","10","48","17.24","6","17","26.09","2","2","50.00","4","31","11.43","0","0","-","7","46","13.21","0","0","-","11.76","95.35","1.071","3","7","33","78","8.33","6","15","41","12.77"
"322","Colton Sceviour","DAL","C","71","118.86666666667","25","196","11.31","24","138","14.81","22","100","18.03","3","13","18.75","2.29","11.84","16.20","13","98","11.71","6","39","13.33","2","4","33.33","7","59","10.61","1","6","14.29","7","93","7.00","0","3","0.00","13.64","87.00","1.006","7","19","123","70","5.38","9","23","145","5.84"
"683","Colton Sissons","NSH","C","34","37.183333333333","8","47","14.55","7","31","18.42","4","24","14.29","0","4","0.00","0.36","2.5","12.63","5","16","23.81","1","5","16.67","0","2","0.00","4","11","26.67","0","2","0.00","2","27","6.90","0","0","-","0.00","83.33","0.833","0","2","15","51","0.00","0","4","19","0.00"
"493","Connor Brickley","FLA","C","23","0.033333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","0","-","0","0","0","-"
"696","Connor Brown","TOR","R","7","3.2833333333333","2","8","20.00","2","7","22.22","2","7","22.22","1","2","33.33","0.19","0.93","16.75","2","5","28.57","2","3","40.00","1","1","50.00","0","2","0.00","0","0","-","0","3","0.00","0","1","0.00","50.00","71.43","1.214","0","0","1","7","0.00","0","1","2","0.00"
"686","Connor Carrick","TOR, WSH","D","19","7.5666666666667","2","4","33.33","2","4","33.33","1","2","33.33","0","0","-","0.11","0.32","24.89","0","3","0.00","0","1","0.00","0","0","-","0","2","0.00","0","0","-","2","1","66.67","0","0","-","0.00","100.00","1.000","0","3","5","6","0.00","0","5","5","0.00"
"779","Connor McDavid","EDM","C","45","35.15","6","38","13.64","6","30","16.67","5","20","20.00","0","3","0.00","0.6","2.48","19.49","6","22","21.43","4","11","26.67","0","2","0.00","2","11","15.38","0","0","-","0","15","0.00","0","1","0.00","0.00","85.00","0.850","0","4","17","41","0.00","1","7","18","5.26"
"629","Connor Murphy","ARI","D","78","166.53333333333","39","284","12.07","29","215","11.89","22","149","12.87","1","19","5.00","1.81","17.7","9.26","14","126","10.00","6","54","10.00","0","10","0.00","8","72","10.00","0","2","0.00","17","153","10.00","1","7","12.50","4.55","87.25","0.918","4","27","81","139","4.71","7","34","114","5.79"
"750","Conor Sheary","PIT","L","44","1.25","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","2","-","0","0","0","-"
"463","Corban Knight","FLA","C","20","0.55","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","1","2","0.00","0","0","1","0.00"
"132","Corey Perry","ANA","R","82","4.75","4","5","44.44","4","3","57.14","3","1","75.00","0","0","-","0.37","0.21","64.24","2","2","50.00","1","1","50.00","0","0","-","1","1","50.00","0","0","-","2","2","50.00","0","0","-","0.00","100.00","1.000","0","1","0","33","-","3","1","0","100.00"
"474","Craig Cunningham","ARI","L","10","0.96666666666667","0","2","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","1","0.00","0","0","-","-","-","-","1","0","1","0","50.00","1","0","1","50.00"
"454","Craig Smith","NSH","R","82","3.1666666666667","1","3","25.00","1","1","50.00","1","1","50.00","0","0","-","0.06","0.05","55.69","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","0","2","0.00","0","0","-","0.00","100.00","1.000","1","0","0","7","100.00","1","0","0","100.00"
"740","Curtis Lazar","OTT","C","76","107.55","20","198","9.17","17","150","10.18","16","115","12.21","7","16","30.43","1","15.16","6.16","9","101","8.18","6","42","12.50","6","9","40.00","3","59","4.84","1","5","16.67","6","88","6.38","0","2","0.00","43.75","86.09","1.298","4","8","73","92","5.19","5","14","98","4.85"
"469","Curtis McKenzie","DAL","L","3","0.36666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"6","Dainius Zubrus","S.J","C","50","50.133333333333","1","72","1.37","1","57","1.72","1","38","2.56","1","0","100.00","0.1","5.01","2.04","1","39","2.50","1","14","6.67","1","0","100.00","0","25","0.00","0","0","-","0","32","0.00","0","0","-","100.00","100.00","2.000","2","4","25","63","7.41","4","10","29","12.12"
"383","Dale Weise","CHI, MTL","R","71","12.333333333333","3","22","12.00","2","18","10.00","2","14","12.50","0","2","0.00","0.27","1.2","18.17","2","8","20.00","2","3","40.00","0","1","0.00","0","5","0.00","0","1","0.00","1","13","7.14","0","0","-","0.00","85.71","0.857","1","0","7","20","12.50","1","2","7","12.50"
"401","Dalton Prout","CBJ","D","64","81.533333333333","18","136","11.69","15","109","12.10","11","77","12.50","0","9","0.00","0.86","10.86","7.37","8","65","10.96","3","41","6.82","0","4","0.00","5","24","17.24","0","1","0.00","5","68","6.85","0","4","0.00","0.00","88.31","0.883","0","11","49","60","0.00","3","17","69","4.17"
"682","Damon Severson","N.J","D","72","22.233333333333","6","20","23.08","5","13","27.78","4","11","26.67","0","2","0.00","0.32","1.31","19.71","3","12","20.00","2","3","40.00","0","1","0.00","1","9","10.00","0","1","0.00","3","7","30.00","0","0","-","0.00","81.82","0.818","1","2","4","36","20.00","2","3","6","25.00"
"18","Dan Boyle","NYR","D","74","50.616666666667","10","68","12.82","6","45","11.76","5","29","14.71","0","3","0.00","0.42","3.9","9.68","6","35","14.63","2","13","13.33","0","0","-","4","22","15.38","0","2","0.00","3","29","9.38","0","1","0.00","0.00","89.66","0.897","1","3","17","63","5.56","1","3","21","4.55"
"240","Dan Girardi","NYR","D","74","200.9","44","352","11.11","41","250","14.09","34","183","15.67","3","28","9.68","3.86","23.56","14.08","28","196","12.50","19","71","21.11","2","18","10.00","9","125","6.72","0","8","0.00","11","145","7.05","0","2","0.00","8.82","84.70","0.935","1","20","126","106","0.79","9","27","186","4.62"
"64","Dan Hamhuis","VAN","D","58","151.06666666667","25","248","9.16","21","191","9.91","16","150","9.64","2","18","10.00","1.67","17.12","8.88","12","134","8.22","8","47","14.55","1","6","14.29","4","87","4.40","1","8","11.11","11","109","9.17","0","4","0.00","12.50","88.00","1.005","2","11","99","78","1.98","5","23","153","3.16"
"584","Daniel Catenacci","BUF","C","11","0.1","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"104","Daniel Paille","NYR","L","12","20.2","3","38","7.32","2","26","7.14","2","17","10.53","0","4","0.00","0.2","3.05","6.04","3","21","12.50","1","14","6.67","0","3","0.00","2","7","22.22","0","0","-","0","17","0.00","0","1","0.00","0.00","76.47","0.765","0","1","10","21","0.00","0","1","11","0.00"
"34","Daniel Sedin","VAN","L","82","37.083333333333","7","49","12.50","7","39","15.22","4","36","10.00","1","3","25.00","0.4","3.78","9.63","4","26","13.33","1","9","10.00","1","2","33.33","3","17","15.00","0","1","0.00","3","23","11.54","0","0","-","25.00","91.67","1.167","1","5","39","64","2.50","2","7","45","4.26"
"194","Daniel Winnik","TOR, WSH","L","76","131.8","30","177","14.49","26","125","17.22","20","83","19.42","0","15","0.00","2","11.18","15.17","17","93","15.45","10","38","20.83","0","9","0.00","7","55","11.29","0","3","0.00","6","80","6.98","0","3","0.00","0.00","81.93","0.819","6","20","54","132","10.00","10","32","67","12.99"
"701","Danny DeKeyser","DET","D","78","208.56666666667","32","321","9.07","26","234","10.00","17","164","9.39","1","30","3.23","2.2","21.11","9.42","19","149","11.31","10","63","13.70","1","15","6.25","9","86","9.47","0","5","0.00","7","160","4.19","0","10","0.00","5.88","81.71","0.876","4","39","159","99","2.45","10","53","211","4.52"
"732","Darnell Nurse","EDM","D","69","140.95","22","240","8.40","19","186","9.27","15","131","10.27","3","18","14.29","1.43","17.96","7.39","12","127","8.63","7","59","10.61","2","12","14.29","5","68","6.85","1","3","25.00","4","104","3.70","0","3","0.00","20.00","86.26","1.063","4","14","78","91","4.88","11","29","121","8.33"
"575","Darren Dietz","MTL","D","13","4.0166666666667","2","4","33.33","1","2","33.33","1","1","50.00","0","0","-","0","0.15","0.16","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","1","3","25.00","0","0","-","0.00","100.00","1.000","0","2","1","4","0.00","0","2","1","0.00"
"229","Darren Helm","DET","C","77","138.71666666667","29","218","11.74","23","170","11.92","15","114","11.63","1","18","5.26","2.31","15.05","13.31","19","104","15.45","10","45","18.18","1","11","8.33","9","59","13.24","0","3","0.00","8","108","6.90","0","4","0.00","6.67","84.21","0.909","6","25","87","126","6.45","9","36","107","7.76"
"170","Dave Bolland","FLA","C","25","49.85","3","97","3.00","3","71","4.05","1","53","1.85","0","7","0.00","0.18","5.92","2.89","2","44","4.35","0","18","0.00","0","2","0.00","2","26","7.14","0","1","0.00","1","48","2.04","0","4","0.00","0.00","86.79","0.868","0","9","40","26","0.00","0","16","50","0.00"
"481","Dave Dziurzynski","OTT","L","14","3.0833333333333","3","4","42.86","2","2","50.00","1","2","33.33","0","0","-","0.14","0.12","53.04","2","3","40.00","1","1","50.00","0","0","-","1","2","33.33","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","1","0","1","4","50.00","2","0","1","66.67"
"139","David Backes","STL","R","79","141.76666666667","31","250","11.03","25","200","11.11","20","143","12.27","1","15","6.25","1.95","20.26","8.77","12","138","8.00","6","68","8.11","1","9","10.00","6","70","7.89","0","2","0.00","7","108","6.09","0","4","0.00","5.00","89.51","0.945","3","23","145","106","2.03","4","28","184","2.13"
"157","David Clarkson","CBJ","R","23","0.36666666666667","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.08","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","1","-","0","0","0","-"
"241","David Desharnais","MTL","C","65","1.2666666666667","1","1","50.00","1","1","50.00","0","1","0.00","0","0","-","0.1","0.05","66.47","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","2","0","0","6","100.00","2","0","0","100.00"
"155","David Jones","CGY, MIN","R","75","3.6833333333333","1","4","20.00","1","3","25.00","1","2","33.33","0","0","-","0.04","0.46","8.11","0","3","0.00","0","1","0.00","0","0","-","0","2","0.00","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","0","1","1","5","0.00","0","2","3","0.00"
"176","David Krejci","BOS","C","72","108.98333333333","26","162","13.83","21","116","15.33","17","79","17.71","2","9","18.18","1.72","9.08","15.94","10","72","12.20","2","25","7.41","2","5","28.57","8","47","14.55","0","3","0.00","11","85","11.46","0","1","0.00","11.76","88.61","1.004","10","17","51","106","16.39","14","29","67","17.28"
"20","David Legwand","BUF","C","79","192.98333333333","37","318","10.42","36","244","12.86","29","181","13.81","3","20","13.04","2.4","21.31","10.11","12","154","7.23","6","63","8.70","1","12","7.69","6","91","6.19","1","3","25.00","7","155","4.32","0","5","0.00","10.34","88.95","0.993","3","26","160","75","1.84","8","42","199","3.86"
"770","David Pastrnak","BOS","R","51","0.41666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.01","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"324","David Perron","ANA, PIT","L","71","0.93333333333333","1","3","25.00","1","3","25.00","1","3","25.00","0","0","-","0.01","0.32","3.06","1","2","33.33","0","0","-","0","0","-","1","2","33.33","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","2","0","0","4","100.00","2","1","1","66.67"
"435","David Rundblad","CHI","D","9","0.21666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","0","-","0","0","0","-"
"457","David Savard","CBJ","D","65","186.93333333333","38","293","11.48","31","215","12.60","20","152","11.63","2","19","9.52","1.92","18.93","9.22","19","134","12.42","8","51","13.56","2","9","18.18","11","83","11.70","0","3","0.00","14","146","8.75","0","7","0.00","10.00","87.50","0.975","2","27","94","85","2.08","6","39","159","3.64"
"287","David Schlemko","N.J","D","67","106.18333333333","33","138","19.30","28","100","21.88","22","67","24.72","1","12","7.69","2.2","10.03","17.98","19","73","20.65","10","29","25.64","1","2","33.33","9","44","16.98","0","5","0.00","10","61","14.08","0","5","0.00","4.55","82.09","0.866","5","12","29","124","14.71","11","20","37","22.92"
"381","David Warsofsky","N.J, PIT","D","22","1.1666666666667","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.11","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","0","1","2","50.00","2","0","1","66.67"
"791","Dean Kukan","CBJ","D","8","2.6","2","3","40.00","2","3","40.00","1","3","25.00","0","0","-","0.14","0.21","40.02","1","1","50.00","1","1","50.00","0","0","-","0","0","-","0","0","-","1","2","33.33","0","0","-","0.00","100.00","1.000","0","0","0","3","-","0","0","0","-"
"754","Dennis Everberg","COL","R","15","12.866666666667","1","30","3.23","1","21","4.55","1","19","5.00","1","2","33.33","0.03","1.35","1.84","0","7","0.00","0","3","0.00","0","1","0.00","0","4","0.00","0","0","-","1","23","4.17","1","1","50.00","100.00","89.47","1.895","0","2","9","12","0.00","0","3","10","0.00"
"757","Dennis Rasmussen","CHI","C","44","1.6333333333333","0","4","0.00","0","4","0.00","0","4","0.00","0","0","-","0","0.46","0.00","0","3","0.00","0","2","0.00","0","0","-","0","1","0.00","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","0","0","1","5","0.00","0","0","1","0.00"
"78","Dennis Seidenberg","BOS","D","61","144.9","32","223","12.55","30","152","16.48","22","99","18.18","1","10","9.09","2.06","12.39","14.25","14","93","13.08","5","34","12.82","1","3","25.00","9","59","13.24","0","2","0.00","10","128","7.25","0","5","0.00","4.55","89.90","0.944","2","15","49","99","3.92","9","32","83","9.78"
"86","Dennis Wideman","CGY","D","51","78.983333333333","14","127","9.93","9","93","8.82","5","67","6.94","0","10","0.00","0.95","9.43","9.18","8","75","9.64","4","34","10.53","0","3","0.00","4","41","8.89","0","2","0.00","6","49","10.91","0","5","0.00","0.00","85.07","0.851","5","12","28","59","15.15","7","18","40","14.89"
"250","Derek Dorsett","VAN","R","71","55.883333333333","11","74","12.94","7","51","12.07","7","43","14.00","1","5","16.67","0.87","4.47","16.22","8","35","18.60","5","16","23.81","1","2","33.33","3","19","13.64","0","1","0.00","2","39","4.88","0","2","0.00","14.29","88.37","1.027","2","5","12","79","14.29","4","9","14","22.22"
"506","Derek Forbort","L.A","D","14","9.5166666666667","4","22","15.38","3","17","15.00","2","11","15.38","0","3","0.00","0.19","1.56","11.10","3","11","21.43","0","6","0.00","0","2","0.00","3","5","37.50","0","0","-","0","10","0.00","0","1","0.00","0.00","72.73","0.727","0","2","4","13","0.00","0","3","5","0.00"
"386","Derek Grant","CGY","C","15","14.616666666667","5","25","16.67","2","20","9.09","1","15","6.25","0","4","0.00","0.04","1.93","2.01","0","15","0.00","0","4","0.00","0","1","0.00","0","11","0.00","0","2","0.00","3","8","27.27","0","1","0.00","0.00","73.33","0.733","1","2","14","16","6.67","2","2","18","10.00"
"38","Derek MacKenzie","FLA","C","64","168.48333333333","28","255","9.89","24","200","10.71","15","158","8.67","1","19","5.00","2.58","18.44","12.26","12","129","8.51","4","52","7.14","0","7","0.00","8","77","9.41","1","9","10.00","9","115","7.26","0","3","0.00","6.67","87.97","0.946","1","21","153","90","0.65","9","37","197","4.37"
"373","Derek Stepan","NYR","C","72","122.88333333333","39","196","16.60","34","139","19.65","26","102","20.31","3","18","14.29","3.22","14.21","18.45","22","120","15.49","12","50","19.35","2","12","14.29","10","70","12.50","0","5","0.00","13","73","15.12","0","1","0.00","11.54","82.35","0.939","7","13","66","116","9.59","9","18","83","9.78"
"268","Derick Brassard","NYR","C","80","12.833333333333","3","15","16.67","2","10","16.67","2","8","20.00","0","1","0.00","0.18","0.86","17.08","2","8","20.00","1","4","20.00","0","0","-","1","4","20.00","0","1","0.00","1","6","14.29","0","0","-","0.00","87.50","0.875","0","5","12","35","0.00","0","5","15","0.00"
"667","Derrick Pouliot","PIT","D","22","3.4333333333333","1","8","11.11","1","6","14.29","0","4","0.00","0","0","-","0.02","0.63","2.86","0","4","0.00","0","3","0.00","0","0","-","0","1","0.00","0","0","-","1","4","20.00","0","0","-","-","100.00","1.00","0","1","1","6","0.00","0","1","1","0.00"
"59","Deryk Engelland","CGY","D","69","86.066666666667","17","141","10.76","13","102","11.30","11","66","14.29","4","12","25.00","1.29","9.23","12.24","9","72","11.11","7","21","25.00","4","5","44.44","2","51","3.77","0","5","0.00","4","64","5.88","0","2","0.00","36.36","81.82","1.182","2","14","34","68","5.56","5","19","53","8.62"
"502","Devante Smith-Pelly","MTL, N.J","R","64","17.7","4","29","12.12","2","22","8.33","1","15","6.25","1","1","50.00","0.13","2.08","5.76","3","17","15.00","1","6","14.29","0","1","0.00","2","11","15.38","1","0","100.00","1","11","8.33","0","0","-","100.00","93.33","1.933","3","5","7","20","30.00","3","7","8","27.27"
"119","Dion Phaneuf","OTT, TOR","D","71","130.55","40","176","18.52","35","136","20.47","26","91","22.22","2","16","11.11","2.02","10.94","15.56","20","71","21.98","6","27","18.18","1","6","14.29","14","44","24.14","1","5","16.67","15","101","12.93","0","5","0.00","7.69","82.42","0.901","4","13","63","117","5.97","9","28","84","9.68"
"599","Dmitrij Jaskin","STL","R","65","0.38333333333333","0","1","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","-","-","0","1","0","5","-","0","1","0","-"
"432","Dmitry Kulikov","FLA","D","74","176.93333333333","29","276","9.51","28","215","11.52","17","161","9.55","3","26","10.34","3.5","19.53","15.19","13","144","8.28","6","55","9.84","1","8","11.11","7","89","7.29","1","12","7.69","8","123","6.11","1","6","14.29","17.65","83.85","1.015","4","21","119","73","3.25","12","35","173","6.49"
"445","Dmitry Orlov","WSH","D","82","11.416666666667","4","12","25.00","3","10","23.08","2","7","22.22","0","1","0.00","0.2","0.55","26.86","2","4","33.33","0","2","0.00","0","0","-","2","2","50.00","0","0","-","1","8","11.11","0","1","0.00","0.00","85.71","0.857","0","0","2","31","0.00","0","1","4","0.00"
"55","Dominic Moore","NYR","C","80","172.85","30","310","8.82","28","226","11.02","24","157","13.26","0","24","0.00","2.22","20.53","9.77","19","160","10.61","13","61","17.57","0","11","0.00","6","99","5.71","0","10","0.00","7","135","4.93","0","2","0.00","0.00","84.71","0.847","3","23","143","95","2.05","7","28","197","3.43"
"619","Dougie Hamilton","CGY","D","82","39.716666666667","14","70","16.67","11","49","18.33","9","31","22.50","0","7","0.00","0.66","5.45","10.73","7","39","15.22","2","20","9.09","0","5","0.00","5","19","20.83","0","1","0.00","7","30","18.92","0","1","0.00","0.00","77.42","0.774","3","11","11","41","21.43","7","12","17","29.17"
"347","Drew Doughty","L.A","D","82","241.6","36","375","8.76","28","297","8.62","22","210","9.48","1","30","3.23","1.71","28.24","5.72","23","193","10.65","8","91","8.08","1","15","6.25","15","102","12.82","0","10","0.00","7","160","4.19","0","5","0.00","4.55","85.71","0.903","2","38","147","129","1.34","9","59","238","3.64"
"147","Drew Miller","DET","L","28","83.2","10","170","5.56","10","120","7.69","9","85","9.57","0","8","0.00","0.26","10.72","2.32","2","65","2.99","1","27","3.57","0","2","0.00","1","38","2.56","0","3","0.00","2","100","1.96","0","3","0.00","0.00","90.59","0.906","1","12","57","58","1.72","1","18","74","1.33"
"449","Drew Shore","CGY","C","2","6.6833333333333","0","11","0.00","0","9","0.00","0","5","0.00","0","1","0.00","0","0.48","0.00","0","5","0.00","0","1","0.00","0","0","-","0","4","0.00","0","1","0.00","0","6","0.00","0","0","-","-","80.00","0.80","0","0","4","6","0.00","0","0","4","0.00"
"164","Drew Stafford","WPG","R","78","82.85","28","124","18.42","24","97","19.83","19","73","20.65","3","13","18.75","1.81","9.41","16.11","18","71","20.22","9","32","21.95","2","5","28.57","9","39","18.75","1","3","25.00","6","50","10.71","0","5","0.00","15.79","82.19","0.980","5","21","5","119","50.00","8","27","6","57.14"
"107","Duncan Keith","CHI","D","67","178.86666666667","41","348","10.54","34","273","11.07","30","199","13.10","4","25","13.79","3.02","23.64","11.33","21","145","12.65","10","68","12.82","3","11","21.43","11","77","12.50","0","5","0.00","13","194","6.28","0","8","0.00","13.33","87.44","1.008","1","24","128","77","0.78","9","34","220","3.93"
"121","Dustin Brown","L.A","R","82","125.55","22","190","10.38","18","149","10.78","13","110","10.57","1","15","6.25","1.25","14.61","7.88","15","99","13.16","4","50","7.41","0","6","0.00","11","49","18.33","1","5","16.67","3","86","3.37","0","4","0.00","7.69","86.36","0.941","4","31","107","71","3.60","7","32","146","4.58"
"151","Dustin Byfuglien","WPG","D","81","165.08333333333","54","247","17.94","46","185","19.91","34","132","20.48","3","17","15.00","3.73","18.2","17.00","36","137","20.81","18","66","21.43","3","8","27.27","18","71","20.22","0","3","0.00","11","98","10.09","0","6","0.00","8.82","87.12","0.959","5","12","88","99","5.38","11","29","142","7.19"
"323","Dwight King","L.A","L","47","60.066666666667","6","86","6.52","5","69","6.76","4","45","8.16","1","4","20.00","0.36","6.06","5.62","4","41","8.89","2","20","9.09","0","3","0.00","2","21","8.70","1","0","100.00","1","42","2.33","0","1","0.00","25.00","91.11","1.161","3","5","11","83","21.43","6","9","14","30.00"
"568","Dylan DeMelo","S.J","D","45","5.8166666666667","2","5","28.57","2","4","33.33","1","3","25.00","0","0","-","0.07","0.3","17.91","1","4","20.00","0","1","0.00","0","0","-","1","3","25.00","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","0","0","1","11","0.00","1","0","2","33.33"
"767","Dylan Larkin","DET","C","80","7.8333333333333","4","14","22.22","3","12","20.00","3","8","27.27","0","3","0.00","0.15","1.38","9.80","2","10","16.67","0","4","0.00","0","2","0.00","2","6","25.00","0","1","0.00","2","4","33.33","0","0","-","0.00","62.50","0.625","0","1","4","19","0.00","1","1","5","16.67"
"526","Dylan McIlrath","NYR","D","34","32.2","4","42","8.70","4","30","11.76","4","25","13.79","0","7","0.00","0.26","2.37","10.04","2","19","9.52","2","7","22.22","0","2","0.00","0","12","0.00","0","2","0.00","2","20","9.09","0","3","0.00","0.00","72.00","0.720","0","1","12","34","0.00","0","2","14","0.00"
