"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"419","Calle Jarnkrok","NSH","C","81","1062.75","12","12","5","7","24","58.54","124","9.68","10.06","215","164","117","45","2","10","14","7","7","0","0","17","18","19","48","85","26","386","373","50.86"
"361","Calvin de Haan","NYI","D","82","1421.5","4","19","11","8","23","32.39","106","3.77","4.64","233","160","43","7","4","11","26","13","13","0","0","10","51","22","127","110","154","0","0","-"
"328","Cam Atkinson","CBJ","R","82","1145.9666666667","22","16","13","3","38","70.37","191","11.52","17.11","314","236","176","69","11","27","20","10","10","0","0","6","15","27","27","39","27","1","1","50.00"
"443","Cam Fowler","ANA","D","80","1521.05","5","17","9","8","22","32.35","114","4.39","4.99","228","156","77","11","6","12","12","6","6","0","0","7","52","22","27","122","99","0","0","-"
"309","Cameron Gaunce","PIT","D","12","137.83333333333","1","3","3","0","4","66.67","8","12.50","0.39","17","14","1","1","0","4","11","4","3","1","0","1","5","1","23","12","8","0","0","-"
"266","Carl Gunnarsson","STL","D","56","715.63333333333","0","6","3","3","6","40.00","32","0.00","1.21","72","48","17","0","0","4","4","2","2","0","0","7","6","2","42","71","62","0","0","-"
"277","Carl Hagelin","PIT","L","61","799.3","6","15","8","7","21","55.26","113","5.31","9.99","179","154","89","42","5","10","12","6","6","0","0","11","16","13","62","72","16","2","3","40.00"
"131","Carl Soderberg","COL","C","80","941.7","5","7","4","3","12","50.00","112","4.46","7.05","185","150","85","36","3","10","18","9","9","0","0","16","17","29","31","74","42","337","299","52.99"
"682","Carter Rowney","PIT","R","27","267.76666666667","3","4","3","1","7","70.00","24","12.50","2.72","40","31","26","15","0","4","4","2","2","0","0","0","4","9","61","36","14","85","92","48.02"
"815","Casey Bailey","OTT","R","7","55.8","0","0","0","0","0","-","10","0.00","0.62","12","10","3","2","0","0","0","0","0","0","0","1","0","1","4","8","4","0","1","0.00"
"387","Casey Cizikas","NYI","C","59","686.43333333333","8","16","12","4","24","77.42","73","10.96","7.66","118","93","67","39","4","11","24","12","12","0","0","7","23","26","138","60","42","353","340","50.94"
"866","Casey Nelson","BUF","D","11","136.08333333333","0","0","0","0","0","0.00","10","0.00","0.19","19","12","2","0","0","0","4","2","2","0","0","0","1","0","15","16","5","0","0","-"
"659","Cedric Paquette","T.B","C","58","579.01666666667","4","6","3","3","10","71.43","65","6.15","6.44","128","96","74","31","4","8","41","16","13","3","0","10","5","11","142","78","34","171","179","48.86"
"683","Chad Ruhwedel","PIT","D","34","518.85","2","5","4","1","7","28.00","38","5.26","1.48","84","55","13","4","3","3","8","4","4","0","0","1","11","9","35","58","24","0","0","-"
"637","Chandler Stephenson","WSH","C","4","34.466666666667","0","0","0","0","0","-","3","0.00","0.23","4","3","4","2","0","0","0","0","0","0","0","0","0","1","0","2","0","12","12","50.00"
"653","Charles Hudon","MTL","L","3","34.566666666667","0","2","1","1","2","100.00","3","0.00","0.14","3","3","1","1","0","0","2","1","1","0","0","0","2","3","11","3","0","0","0","-"
"431","Charlie Coyle","MIN","C","82","1163.95","14","33","24","9","47","74.60","139","10.07","13.54","233","188","125","69","13","17","24","8","7","0","1","19","30","27","97","68","60","94","108","46.53"
"179","Chris Butler","STL","D","1","19.6","0","0","0","0","0","0.00","1","0.00","0.02","3","1","1","0","0","1","0","0","0","0","0","0","1","0","0","2","2","0","0","-"
"21","Chris Kelly","OTT","C","82","801.6","4","7","6","1","11","78.57","81","4.94","6.96","122","99","61","33","6","8","16","8","8","0","0","5","21","14","69","49","32","177","198","47.20"
"366","Chris Kreider","NYR","C, L","75","1080","22","18","11","7","40","74.07","148","14.86","16.45","257","214","168","92","15","10","47","22","21","1","0","16","27","17","129","80","30","4","4","50.00"
"78","Chris Kunitz","PIT","L","71","937.53333333333","9","15","8","7","24","63.16","115","7.83","11.38","194","148","109","45","7","13","28","14","14","0","0","7","25","23","204","103","26","2","10","16.67"
"17","Chris Neil","OTT","R","53","397.18333333333","1","3","1","2","4","66.67","42","2.38","3.23","66","51","35","17","3","3","47","16","11","5","0","8","9","11","108","48","19","0","0","-"
"209","Chris Stewart","MIN","R","79","807.43333333333","13","6","3","3","19","76.00","81","16.05","6.57","131","108","73","29","4","6","63","16","9","5","2","12","15","15","85","46","19","2","9","18.18"
"254","Chris Terry","MTL","L","14","132.16666666667","2","2","1","1","4","80.00","15","13.33","1.34","24","20","14","9","0","2","4","2","2","0","0","2","8","5","9","18","1","1","1","50.00"
"47","Chris Thorburn","WPG","R","64","405.25","2","1","1","0","3","37.50","32","6.25","2.31","59","41","32","11","1","1","53","19","14","5","0","14","3","4","87","35","19","12","12","50.00"
"644","Chris Tierney","S.J","C","80","1003.05","9","11","7","4","20","57.14","78","11.54","8.81","134","102","94","53","3","9","2","1","1","0","0","16","51","32","47","56","34","337","345","49.41"
"180","Chris VandeVelde","PHI","C","81","730.03333333333","6","9","3","6","15","88.24","64","9.38","5.38","115","83","64","26","3","10","12","6","6","0","0","12","10","10","109","125","47","18","14","56.25"
"451","Chris Wagner","ANA","C, R","43","339.2","6","1","1","0","7","77.78","38","15.79","3.71","62","54","32","17","2","3","6","3","3","0","0","4","12","2","107","60","15","56","77","42.11"
"386","Chris Wideman","OTT","D","76","937.31666666667","4","8","5","3","12","36.36","108","3.70","3.06","221","137","49","7","1","10","28","14","14","0","0","11","33","11","67","98","65","0","0","-"
"800","Christian Dvorak","ARI","C, L","78","1039.4833333333","13","15","8","7","28","65.12","76","17.11","8.53","140","119","92","57","4","12","22","11","11","0","0","15","14","12","71","88","48","403","457","46.86"
"830","Christian Fischer","ARI","R","7","84.733333333333","3","0","0","0","3","100.00","10","30.00","0.48","15","12","5","2","0","1","0","0","0","0","0","0","3","0","9","2","0","0","0","-"
"758","Christian Folin","MIN","D","51","710.28333333333","2","6","2","4","8","25.00","39","5.13","0.9","94","57","10","1","1","8","24","12","12","0","0","3","15","9","68","97","56","0","0","-"
"667","Christoph Bertschy","MIN","C","5","40.666666666667","0","1","0","1","1","100.00","5","0.00","0.33","5","5","4","2","0","1","4","2","2","0","0","0","0","0","7","6","3","0","0","-"
"247","Christopher DiDomenico","OTT","C","3","30.5","0","0","0","0","0","0.00","4","0.00","0.42","6","5","5","4","1","1","6","3","3","0","0","2","0","0","2","5","2","2","1","66.67"
"417","Christopher Tanev","VAN","D","53","900.31666666667","2","8","3","5","10","29.41","34","5.88","1.41","85","56","16","4","0","2","14","7","7","0","0","6","21","12","15","119","64","0","0","-"
"104","Clarke MacArthur","OTT","L","4","45.066666666667","0","0","0","0","0","-","3","0.00","0.33","11","7","5","0","1","0","0","0","0","0","0","0","1","1","4","3","1","0","1","0.00"
"213","Claude Giroux","PHI","C, R","82","1239.1333333333","9","17","10","7","26","53.06","133","6.77","8.71","234","183","104","35","8","11","36","17","17","0","0","23","25","33","60","45","27","726","579","55.63"
"873","Clayton Keller","ARI","C","3","32.85","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","-"
"118","Clayton Stoner","ANA","D","14","213.96666666667","1","2","1","1","3","60.00","15","6.67","0.53","27","18","3","1","0","1","14","4","2","2","0","4","3","2","33","26","11","0","0","-"
"178","Cody Bass","NSH","C","9","56.266666666667","0","0","0","0","0","-","1","0.00","0.01","3","1","1","0","0","0","4","2","2","0","0","4","1","2","14","9","3","0","1","0.00"
"623","Cody Ceci","OTT","D","79","1517.9333333333","2","12","6","6","14","27.45","124","1.61","4.54","252","173","56","10","6","12","18","9","9","0","0","5","59","20","99","149","128","0","0","-"
"390","Cody Eakin","DAL","C","60","836.91666666667","3","7","5","2","10","40.00","73","4.11","8","152","114","84","46","3","10","32","13","11","2","0","12","26","19","61","56","30","442","404","52.25"
"176","Cody Franson","BUF","D","68","1101.0833333333","2","15","5","10","17","44.74","82","2.44","2.76","172","116","26","3","5","10","28","14","14","0","0","4","25","12","84","45","66","0","0","-"
"303","Cody Goloubef","COL","D","33","501.75","0","5","2","3","5","35.71","34","0.00","0.78","60","42","11","0","0","4","23","10","9","1","0","2","6","5","28","14","28","0","0","-"
"151","Cody McLeod","COL, NSH","L","59","416.93333333333","5","1","0","1","6","60.00","30","16.67","2.34","47","38","23","12","2","1","83","25","14","11","0","13","2","4","149","37","14","0","0","-"
"594","Cole Schneider","BUF","L","4","28.566666666667","0","1","1","0","1","50.00","6","0.00","0.14","8","6","2","0","1","0","0","0","0","0","0","0","0","0","3","0","2","0","0","-"
"102","Colin McDonald","PHI","R","3","26.8","1","0","0","0","1","100.00","5","20.00","0.51","6","6","4","2","0","0","0","0","0","0","0","0","0","0","9","3","0","0","1","0.00"
"588","Colin Miller","BOS","D","61","849.26666666667","5","6","4","2","11","36.67","74","6.76","3.38","199","130","31","4","6","9","40","17","15","2","0","13","28","16","84","79","36","0","0","-"
"819","Colin White","OTT","C","2","24.066666666667","0","0","0","0","0","0.00","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","4","12","25.00"
"291","Colin Wilson","NSH","C, L","70","908.51666666667","6","22","16","6","28","59.57","93","6.45","8.96","151","119","90","51","7","9","18","9","9","0","0","6","17","23","50","78","23","16","21","43.24"
"634","Colton Parayko","STL","D","81","1402.8666666667","0","24","13","11","24","38.10","149","0.00","5.42","308","202","61","14","8","20","26","13","13","0","0","7","36","34","69","148","92","0","0","-"
"263","Colton Sceviour","FLA","C","80","943.06666666667","5","12","8","4","17","70.83","137","3.65","10.76","223","182","114","47","4","20","16","7","7","0","0","8","18","33","108","82","46","25","19","56.82"
"649","Colton Sissons","NSH","C","58","588.33333333333","7","2","2","0","9","40.91","40","17.50","5.83","71","54","46","26","5","3","8","3","3","0","0","5","10","9","104","56","21","166","168","49.70"
"670","Connor Brown","TOR","R","82","1064.8166666667","17","12","8","4","29","59.18","120","14.17","11.8","221","175","128","51","10","8","10","5","5","0","0","12","20","29","45","81","34","0","3","0.00"
"652","Connor Carrick","TOR","D","67","1039.8166666667","1","6","4","2","7","13.73","82","1.22","3.23","204","132","43","3","6","9","33","15","14","1","0","9","44","14","63","156","77","0","0","-"
"760","Connor Jones","NYI","C","4","45.6","0","0","0","0","0","0.00","2","0.00","0.55","9","3","2","0","1","0","2","1","1","0","0","2","1","2","13","4","3","8","5","61.54"
"821","Connor McDavid","EDM","C","82","1416.7166666667","25","45","32","13","70","80.46","213","11.74","25.05","345","283","257","140","11","30","18","9","9","0","0","48","42","65","32","109","23","325","428","43.16"
"578","Connor Murphy","ARI","D","77","1312.8833333333","1","15","7","8","16","35.56","79","1.27","3.02","182","117","40","5","5","12","37","17","16","1","0","14","25","10","192","141","92","0","0","-"
"755","Conor Sheary","PIT","L","61","861.21666666667","21","27","11","16","48","80.00","135","15.56","13.53","217","174","151","72","7","16","20","10","10","0","0","14","19","26","29","89","23","0","0","-"
"95","Corey Perry","ANA","R","82","1215.5","14","19","11","8","33","67.35","163","8.59","17.23","295","240","175","86","10","16","60","27","25","2","0","28","30","30","76","92","34","6","13","31.58"
"267","Corey Tropp","ANA","R","1","9.4666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-"
"493","Cory Conacher","T.B","C","11","106.86666666667","0","3","3","0","3","100.00","14","0.00","1.54","20","20","15","6","0","1","4","2","2","0","0","4","6","5","1","11","0","1","1","50.00"
"385","Craig Smith","NSH","C, R","78","989.01666666667","10","16","12","4","26","61.90","145","6.90","13.99","291","215","148","68","11","17","30","15","15","0","0","14","31","34","92","85","15","43","52","45.26"
"646","Cristoval Nieves","NYR","C","1","11.65","0","0","0","0","0","-","0","-","0.05","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","7","30.00"
"745","Curtis Lazar","CGY, OTT","C","37","323.78333333333","1","3","1","2","4","50.00","25","4.00","2.16","46","34","25","12","3","5","2","1","1","0","0","8","6","7","66","42","16","39","59","39.80"
"402","Curtis McKenzie","DAL","L","53","520.21666666667","6","10","5","5","16","72.73","64","9.38","6.57","111","90","62","36","6","8","38","13","9","4","0","18","9","9","100","42","28","3","3","50.00"
"319","Dale Weise","PHI","R","64","761.68333333333","7","6","3","3","13","43.33","87","8.05","6.84","134","112","79","30","2","7","25","6","4","1","1","6","14","13","130","68","24","3","0","100.00"
"336","Dalton Prout","CBJ, N.J","D","29","378.83333333333","0","6","2","4","6","30.00","12","0.00","0.37","35","20","6","0","1","0","27","12","11","1","0","2","10","3","41","17","22","0","0","-"
"647","Damon Severson","N.J","D","80","1422.2666666667","3","15","9","6","18","47.37","98","3.06","4.89","217","148","46","10","2","10","48","21","19","2","0","11","50","22","73","57","70","0","0","-"
"191","Dan Girardi","NYR","D","63","1059.0833333333","3","10","2","8","13","28.89","55","5.45","1.7","124","80","20","4","3","7","14","7","7","0","0","7","42","8","103","88","142","0","0","-"
"43","Dan Hamhuis","DAL","D","79","1244.1333333333","0","13","6","7","13","26.53","68","0.00","2.54","169","97","46","7","2","9","18","9","9","0","0","7","34","13","77","88","83","0","0","-"
"865","Dan Renouf","DET","D","1","13.583333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","-"
"762","Daniel Carr","MTL","L","33","331.1","2","7","5","2","9","69.23","44","4.55","5.28","73","63","48","30","2","11","6","3","3","0","0","6","6","7","18","57","12","2","1","66.67"
"661","Daniel O'Regan","S.J","C","3","32.883333333333","0","0","0","0","0","-","4","0.00","0.33","5","5","2","0","0","0","0","0","0","0","0","0","0","2","1","5","2","15","15","50.00"
"19","Daniel Sedin","VAN","L","82","1258.3833333333","9","21","18","3","30","65.22","174","5.17","11.67","281","230","140","49","10","9","30","15","15","0","0","7","23","26","18","62","18","2","0","100.00"
"147","Daniel Winnik","WSH","L","72","744.71666666667","10","13","10","3","23","76.67","64","15.63","7.38","112","96","64","25","4","8","42","14","11","2","1","12","27","18","21","77","19","8","6","57.14"
"680","Danny DeKeyser","DET","D","82","1536.2","4","8","6","2","12","21.43","81","4.94","2.8","163","116","28","3","5","5","27","12","11","1","0","8","39","13","87","107","131","0","0","-"
"807","Danton Heinen","BOS","C","8","91.033333333333","0","0","0","0","0","-","7","0.00","0.41","11","10","6","1","0","1","2","1","1","0","0","0","2","5","5","2","2","0","0","-"
"736","Darnell Nurse","EDM","D","44","691.4","5","6","2","4","11","35.48","83","6.02","3.34","143","108","30","6","5","5","31","11","8","3","0","1","34","10","102","50","43","0","0","-"
"184","Darren Helm","DET","C","50","643.1","6","6","2","4","12","48.00","81","7.41","6.19","141","107","71","28","8","4","20","8","8","0","0","16","19","12","67","54","14","177","169","51.16"
"103","David Backes","BOS","R","74","1069.2166666667","15","16","8","8","31","56.36","152","9.87","14.19","253","212","124","61","9","19","57","20","16","3","1","15","34","27","217","94","45","41","48","46.07"
"192","David Desharnais","EDM, MTL","C","49","560.78333333333","6","6","3","3","12","54.55","46","13.04","4.39","69","54","42","23","3","5","12","6","6","0","0","4","11","20","5","31","15","159","145","52.30"
"135","David Krejci","BOS","C","82","1248.6666666667","15","25","20","5","40","72.73","118","12.71","13.05","221","170","134","61","14","10","26","12","12","0","0","13","45","56","39","103","47","590","566","51.04"
"790","David Pastrnak","BOS","R","75","1148.6666666667","24","22","15","7","46","73.02","197","12.18","18.99","352","273","174","85","12","19","28","14","14","0","0","31","51","49","69","111","32","2","1","66.67"
"265","David Perron","STL","L","82","1150.2666666667","14","18","12","6","32","65.31","119","11.76","10.29","204","168","126","50","6","10","34","17","17","0","0","22","16","42","76","95","25","18","19","48.65"
"388","David Savard","CBJ","D","74","1416.2166666667","6","15","8","7","21","28.77","131","4.58","5.88","255","195","62","14","4","13","40","19","19","0","0","5","37","18","115","113","105","0","0","-"
"233","David Schlemko","S.J","D","62","917.18333333333","1","14","7","7","15","42.86","90","1.11","3.52","210","133","39","11","2","12","14","7","7","0","0","6","41","26","34","118","107","0","0","-"
"318","David Warsofsky","PIT","D","7","98.016666666667","0","1","1","0","1","25.00","11","0.00","0.42","28","20","4","0","0","0","6","3","3","0","0","0","1","2","1","3","12","0","0","-"
"845","Denis Gurianov","DAL","R","1","13.1","0","0","0","0","0","-","0","-","0.05","3","1","1","1","0","0","0","0","0","0","0","0","0","0","1","2","3","0","0","-"
"858","Denis Malgin","FLA","C","47","475.61666666667","4","4","1","3","8","66.67","57","7.02","3.59","85","67","49","17","5","4","8","4","4","0","0","13","10","15","34","37","15","66","113","36.87"
"767","Dennis Rasmussen","CHI","C","68","682.58333333333","4","4","4","0","8","47.06","74","5.41","5.72","110","88","59","31","2","6","12","6","6","0","0","12","12","21","55","120","40","143","169","45.83"
"54","Dennis Seidenberg","NYI","D","73","1269.05","5","17","5","12","22","32.84","86","5.81","2.78","162","108","26","5","3","13","32","16","16","0","0","7","31","9","147","171","127","0","0","-"
"60","Dennis Wideman","CGY","D","57","969.11666666667","3","10","4","6","13","38.24","68","4.41","2.44","162","94","33","3","0","5","18","9","9","0","0","7","41","17","53","74","58","0","0","-"
"200","Derek Dorsett","VAN","R","14","133.58333333333","1","3","2","1","4","80.00","24","4.17","1.53","33","26","19","7","0","4","16","4","3","0","1","5","1","2","34","13","6","1","0","100.00"
"441","Derek Forbort","L.A","D","82","1458.2333333333","2","15","6","9","17","33.33","96","2.08","2.94","206","138","39","1","3","13","31","13","12","1","0","8","64","8","157","143","128","1","0","100.00"
"322","Derek Grant","BUF, NSH","C","46","329.21666666667","0","4","2","2","4","66.67","39","0.00","3.2","61","55","28","18","5","1","10","5","5","0","0","2","5","5","25","21","18","164","145","53.07"
"22","Derek MacKenzie","FLA","C","82","832.68333333333","4","7","4","3","11","52.38","76","5.26","6.15","138","108","60","29","2","6","39","14","12","1","1","19","21","27","183","54","32","298","271","52.37"
"857","Derek Ryan","CAR","C","67","825.01666666667","6","14","7","7","20","64.52","57","10.53","6.81","110","81","67","36","0","10","20","9","9","0","0","9","31","30","31","65","35","319","262","54.91"
"311","Derek Stepan","NYR","C","81","1190.8333333333","12","24","15","9","36","64.29","169","7.10","11.7","267","211","122","58","10","12","16","8","8","0","0","6","46","43","25","85","40","574","615","48.28"
"218","Derick Brassard","OTT","C","81","1194.8833333333","11","21","12","9","32","55.17","166","6.63","12.41","281","224","133","54","14","19","18","9","9","0","0","13","29","36","91","64","24","535","537","49.91"
"627","Derrick Pouliot","PIT","D","11","140.76666666667","0","0","0","0","0","0.00","10","0.00","0.31","17","12","5","0","0","0","4","2","2","0","0","0","5","2","14","14","6","0","0","-"
"40","Deryk Engelland","CGY","D","81","1220.6","4","12","6","6","16","37.21","102","3.92","2.98","211","135","40","5","2","9","57","18","11","7","0","13","40","14","129","113","96","1","0","100.00"
"438","Devante Smith-Pelly","N.J","R","53","590.91666666667","4","3","0","3","7","77.78","67","5.97","5.78","99","88","59","31","2","3","10","5","5","0","0","7","12","15","88","50","27","18","22","45.00"
"160","Devin Setoguchi","L.A","R","45","533.63333333333","4","7","4","3","11","61.11","60","6.67","6.22","108","84","67","36","1","7","14","7","7","0","0","11","19","15","53","52","10","2","0","100.00"
"640","Devin Shore","DAL","C","82","994.73333333333","12","15","10","5","27","72.97","87","13.79","12.82","164","131","114","63","2","18","10","5","5","0","0","14","22","25","42","61","70","185","203","47.68"
"533","Dillon Simpson","EDM","D","3","32.65","0","0","0","0","0","0.00","2","0.00","0.06","5","3","1","0","0","0","2","1","1","0","0","0","1","0","3","3","2","0","0","-"
"84","Dion Phaneuf","OTT","D","81","1458.9666666667","4","9","3","6","13","23.21","120","3.33","4.49","240","165","64","10","5","11","76","33","32","0","1","13","40","11","123","81","112","0","0","-"
"545","Dmitrij Jaskin","STL","R","51","567.8","1","10","5","5","11","57.89","48","2.08","4.4","95","74","59","29","2","6","18","8","8","0","0","9","7","13","98","80","19","4","5","44.44"
"363","Dmitry Kulikov","BUF","D","47","912.71666666667","1","1","0","1","2","12.50","35","2.86","1.58","98","57","19","1","2","5","26","12","12","0","0","4","29","15","55","94","62","0","0","-"
"375","Dmitry Orlov","WSH","D","82","1487.2833333333","5","22","16","6","27","36.00","112","4.46","4.94","221","150","57","10","5","14","42","21","21","0","0","12","48","33","116","84","92","0","0","-"
"37","Dominic Moore","BOS","C","82","882.01666666667","8","13","7","6","21","70.00","82","9.76","8.16","134","100","76","30","10","5","42","21","21","0","0","6","24","27","58","78","34","296","230","56.27"
"860","Dominik Simon","PIT","C","2","25.133333333333","0","1","1","0","1","100.00","2","0.00","0.3","5","4","4","2","1","1","0","0","0","0","0","0","1","1","2","3","0","0","0","-"
"567","Dougie Hamilton","CGY","D","81","1337.0833333333","11","24","11","13","35","57.38","178","6.18","6.3","335","235","78","12","3","22","54","27","27","0","0","4","46","13","60","47","85","0","0","-"
"881","Drake Caggiula","EDM","C, L","60","654.1","5","7","3","4","12","52.17","68","7.35","6.99","127","99","82","40","7","8","12","6","6","0","0","13","21","17","92","51","16","112","164","40.58"
"286","Drew Doughty","L.A","D","82","1746.2666666667","7","17","7","10","24","36.92","117","5.98","4.97","238","155","55","10","1","15","40","20","20","0","0","12","65","19","109","119","91","1","0","100.00"
"111","Drew Miller","DET","L","55","486.5","5","2","1","1","7","77.78","41","12.20","4.11","65","52","38","21","3","8","14","7","7","0","0","1","4","10","70","53","43","1","1","50.00"
"380","Drew Shore","VAN","C","14","155.01666666667","0","2","2","0","2","66.67","11","0.00","0.92","18","16","12","2","0","0","4","2","2","0","0","1","5","4","21","14","3","34","32","51.52"
"124","Drew Stafford","BOS, WPG","R","58","699.66666666667","5","12","8","4","17","58.62","92","5.43","6.25","132","110","63","31","5","6","22","11","11","0","0","5","27","12","61","41","2","7","14","33.33"
"74","Duncan Keith","CHI","D","80","1600.4166666667","4","34","14","20","38","45.24","137","2.92","4.44","289","186","53","2","1","14","12","6","6","0","0","1","61","24","21","76","88","0","0","-"
"569","Duncan Siemens","COL","D","3","33.716666666667","0","0","0","0","0","-","2","0.00","0.07","4","3","1","0","1","0","2","1","1","0","0","0","2","0","9","0","1","0","0","-"
"86","Dustin Brown","L.A","L, R","80","1056.65","9","20","8","12","29","67.44","155","5.81","13.2","293","225","146","64","5","27","22","11","11","0","0","22","21","18","172","143","23","2","2","50.00"
"115","Dustin Byfuglien","WPG","D","80","1744.6166666667","12","24","12","12","36","40.91","185","6.49","10.66","329","257","94","44","8","16","75","32","29","3","0","15","63","52","157","56","100","0","0","-"
"264","Dwight King","L.A, MTL","L","80","1024.8166666667","9","7","4","3","16","50.00","102","8.82","8.88","165","141","94","55","8","6","10","5","5","0","0","2","17","13","118","103","18","4","10","28.57"
"509","Dylan DeMelo","S.J","D","25","356.33333333333","1","7","5","2","8","53.33","28","3.57","1.24","62","41","15","2","0","4","14","7","7","0","0","4","11","4","35","53","31","0","0","-"
"782","Dylan Larkin","DET","C","80","1115.7","11","13","7","6","24","66.67","141","7.80","11.22","243","196","123","43","6","6","35","16","15","1","0","25","43","48","64","87","22","180","213","45.80"
"460","Dylan McIlrath","FLA, NYR","D","6","56","1","0","0","0","1","100.00","3","33.33","0.07","11","6","1","0","1","0","12","3","1","2","0","0","3","1","15","4","4","0","0","-"
"832","Dylan Strome","ARI","C","7","81.25","0","1","1","0","1","50.00","6","0.00","0.7","16","12","10","1","1","2","0","0","0","0","0","1","0","3","3","2","2","28","39","41.79"
"734","Elias Lindholm","CAR","C","72","1057.85","8","21","19","2","29","67.44","126","6.35","11.52","233","185","125","65","9","19","12","6","6","0","0","13","28","44","95","89","35","274","231","54.26"
"448","Emerson Etem","ANA","L, R","3","24.35","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","4","3","0","0","1","0.00"
"89","Eric Fehr","PIT, TOR","C","53","469.93333333333","6","5","3","2","11","64.71","56","10.71","5.68","89","72","57","25","2","6","8","4","4","0","0","2","8","16","75","50","25","65","59","52.42"
"374","Eric Gelinas","COL","D","27","307.13333333333","0","1","0","1","1","10.00","29","0.00","0.72","62","43","5","0","1","2","10","5","5","0","0","1","6","3","32","23","16","0","1","0.00"
"207","Eric Gryba","EDM","D","40","591.6","2","4","3","1","6","33.33","45","4.44","1.89","101","64","20","5","1","4","52","16","11","4","1","7","20","5","132","50","42","0","0","-"
"79","Eric Staal","MIN","C","82","1218.5","23","24","16","8","47","69.12","162","14.20","17.61","277","215","166","74","14","16","32","16","16","0","0","14","22","42","40","58","31","471","493","48.86"
"485","Erik Burgdoerfer","BUF","D","2","22.333333333333","0","0","0","0","0","-","2","0.00","0.02","3","3","0","0","0","0","0","0","0","0","0","0","1","0","5","2","0","0","0","-"
"230","Erik Condra","T.B","R","13","121.98333333333","0","0","0","0","0","0.00","8","0.00","0.64","15","11","8","3","0","2","4","2","2","0","0","3","2","3","4","21","6","1","0","100.00"
"455","Erik Gudbranson","VAN","D","30","523.23333333333","1","5","5","0","6","40.00","36","2.78","1.16","83","50","18","0","1","9","13","5","4","1","0","5","19","4","64","66","32","0","0","-"
"399","Erik Haula","MIN","C, L","72","902.58333333333","14","11","7","4","25","60.98","125","11.20","9.42","200","164","102","41","6","17","12","6","6","0","0","6","16","20","39","65","32","379","311","54.93"
"201","Erik Johnson","COL","D","46","788.53333333333","2","9","2","7","11","34.38","71","2.82","2.75","153","96","39","5","2","7","4","2","2","0","0","7","17","13","73","50","72","0","0","-"
"296","Erik Karlsson","OTT","D","77","1617.05","13","29","13","16","42","56.76","162","8.02","8.15","375","248","97","19","9","29","22","11","11","0","0","17","86","51","50","79","179","0","0","-"
"636","Esa Lindell","DAL","D","73","1371.55","6","10","5","5","16","25.40","85","7.06","3.31","194","128","50","6","5","10","18","9","9","0","0","8","43","29","87","98","106","0","1","0.00"
"675","Evan McEneny","VAN","D","1","15.133333333333","0","0","0","0","0","0.00","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"851","Evan Rodrigues","BUF","L","30","350.05","3","2","2","0","5","83.33","48","6.25","2.57","89","69","29","9","4","3","4","2","2","0","0","8","8","11","12","19","12","96","139","40.85"
"355","Evander Kane","BUF","L","70","1127.3833333333","25","10","4","6","35","83.33","222","11.26","14.97","367","292","172","86","17","15","81","29","26","1","2","15","27","30","108","85","24","38","47","44.71"
"121","Evgeni Malkin","PIT","C","62","923.41666666667","22","27","20","7","49","80.33","120","18.33","11.39","193","157","140","63","3","12","58","28","28","0","0","18","39","49","38","76","25","353","474","42.68"
"430","Evgeny Kuznetsov","WSH","C","82","1222.4833333333","16","29","16","13","45","69.23","146","10.96","14.04","269","204","164","67","7","15","38","19","19","0","0","21","49","43","57","56","18","413","551","42.84"
"829","Evgeny Svechnikov","DET","R","2","26.283333333333","0","0","0","0","0","-","4","0.00","0.37","6","5","3","2","1","0","0","0","0","0","0","0","1","0","2","5","1","0","0","-"
"45","Fedor Tyutin","COL","D","69","1136.55","1","12","1","11","13","40.63","41","2.44","1.49","95","59","23","3","1","5","32","16","16","0","0","5","15","13","107","77","63","0","0","-"
"630","Filip Forsberg","NSH","L","82","1181.4833333333","25","21","13","8","46","80.70","177","14.12","16.89","355","276","197","76","23","23","26","12","12","0","0","21","43","55","90","75","19","5","12","29.41"
"15","Francois Beauchemin","COL","D","81","1410.4833333333","5","10","7","3","15","31.25","115","4.35","3.47","251","167","45","9","4","6","24","12","12","0","0","5","40","25","68","42","120","0","0","-"
