"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"603","Matthew Benning","EDM","D","62","43.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","2","0","0","4","0","8","0","0","-"
"462","Matthew Peca","T.B","C","10","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"761","Matthew Tkachuk","CGY","L","76","1.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","26","5","3","0","2","7","0","0","0","0","0","0","0","-"
"361","Mattias Ekholm","NSH","D","82","185.18333333333","0","1","0","1","1","33.33","3","0.00","0.08","4","4","0","0","0","0","4","2","2","0","0","5","12","2","7","4","18","0","0","-"
"665","Max Domi","ARI","C, L","59","6.55","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","1","0.00"
"258","Max Pacioretty","MTL","L","81","77.5","1","1","1","0","2","100.00","3","33.33","0.37","7","6","5","0","1","0","4","2","2","0","0","2","1","5","3","2","4","1","0","100.00"
"684","Melker Karlsson","S.J","C","67","106.58333333333","1","0","0","0","1","100.00","6","16.67","0.46","6","6","5","3","1","0","2","1","1","0","0","3","0","1","7","2","13","0","1","0.00"
"437","Michael Chaput","VAN","C","68","32.8","0","0","0","0","0","-","1","0.00","0.07","2","1","1","0","0","0","0","0","0","0","0","0","0","3","0","0","1","1","2","33.33"
"284","Michael Del Zotto","PHI","D","51","65.266666666667","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","6","2","2","0","0","1","3","0","17","1","7","0","0","-"
"213","Michael Frolik","CGY","R","82","169.88333333333","2","1","1","0","3","100.00","13","15.38","0.98","19","17","9","3","1","2","4","2","2","0","0","1","8","5","1","0","10","3","3","50.00"
"209","Michael Grabner","NYR","R","76","127.66666666667","1","2","1","1","3","100.00","19","5.26","3.21","30","27","18","9","5","1","0","0","0","0","0","3","2","10","3","1","8","3","6","33.33"
"772","Michael Kapla","N.J","D","5","2.3333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"565","Michael Matheson","FLA","D","81","211.16666666667","0","1","0","1","1","25.00","5","0.00","0.4","7","6","3","2","2","0","6","3","3","0","0","5","6","3","11","1","20","1","0","100.00"
"635","Michael McCarron","MTL","R","31","0.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","3","0","0","0","0","0","0","0","-"
"619","Michael Raffl","PHI","L","52","1.3833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"453","Michael Sgarbossa","ANA, FLA","C","38","4.5666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0.00"
"297","Michael Stone","ARI, CGY","D","64","118.43333333333","0","0","0","0","0","0.00","2","0.00","0.01","3","3","0","0","0","0","0","0","0","0","0","0","3","1","6","0","31","0","0","-"
"770","Michal Kempny","CHI","D","50","33.816666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","5","1","9","0","0","-"
"6","Michal Rozsival","CHI","D","22","23.6","0","0","0","0","0","-","1","0.00","0.03","1","1","0","0","0","1","0","0","0","0","0","1","1","0","4","1","3","0","0","-"
"450","Micheal Ferland","CGY","L","76","2.7666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","3","0","0","0","0","0","0","0","-"
"267","Micheal Haley","S.J","C","58","0.96666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","11","0","0","1","0","0","0","0","-"
"511","Miikka Salomaki","NSH","R","5","5.6166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"521","Mika Zibanejad","NYR","C","56","39","0","0","0","0","0","-","1","0.00","0.03","2","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","2","21","46","31.34"
"256","Mikael Backlund","CGY","C","81","183.3","0","3","3","0","3","100.00","20","0.00","1.7","26","23","14","5","5","1","2","1","1","0","0","2","2","17","2","3","11","115","150","43.40"
"434","Mikael Granlund","MIN","C","81","122.83333333333","3","1","1","0","4","100.00","6","50.00","1.4","9","7","5","2","1","0","0","0","0","0","0","1","1","7","1","5","14","0","1","0.00"
"46","Mike Cammalleri","N.J","L","61","2.9666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"13","Mike Fisher","NSH","C","72","129.26666666667","0","0","0","0","0","0.00","3","0.00","0.19","4","3","1","1","1","0","15","2","0","1","1","1","2","6","4","1","15","84","83","50.30"
"125","Mike Green","DET","D","72","39.7","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","0","0","4","2","2","0","0","0","1","0","3","2","5","0","0","-"
"323","Mike Hoffman","OTT","C, L","74","2.0666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","10","1","0","0","1","0","0","0","0","0","0","0","0","-"
"496","Mike Reilly","MIN","D","17","0.38333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"14","Mike Ribeiro","NSH","C","46","1.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","4","2","2","0","0","2","0","0","0","0","0","1","1","50.00"
"576","Mikhail Grigorenko","COL","C","75","82.033333333333","0","0","0","0","0","0.00","0","-","0.04","1","1","1","0","0","0","0","0","0","0","0","0","2","6","2","1","2","23","7","76.67"
"277","Mikkel Boedker","S.J","L","81","68.333333333333","1","0","0","0","1","100.00","6","16.67","0.67","7","6","5","2","1","0","0","0","0","0","0","0","0","4","3","0","5","0","1","0.00"
"42","Mikko Koivu","MIN","C","80","146.95","0","2","2","0","2","66.67","1","0.00","0.25","4","3","2","2","0","0","0","0","0","0","0","0","3","7","2","2","13","125","132","48.64"
"728","Mikko Rantanen","COL","R","75","3.2666666666667","0","0","0","0","0","-","1","0.00","0.08","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"199","Milan Lucic","EDM","L","82","0.66666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","5","0","0","0","0","0","0","1","0.00"
"80","Milan Michalek","TOR","L","5","5.4166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2","0","1","0.00"
"631","Miles Wood","N.J","L","60","0.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","6","0","0","1","0","0","0","0","-"
"670","Mirco Mueller","S.J","D","4","0.93333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"739","Mitchell Marner","TOR","C","77","6.0166666666667","0","0","0","0","0","-","2","0.00","0.21","2","2","1","1","1","0","0","0","0","0","0","1","1","3","1","0","0","0","1","0.00"
"556","Morgan Rielly","TOR","D","76","178.5","0","0","0","0","0","0.00","7","0.00","0.05","9","8","0","0","0","0","0","0","0","0","0","1","11","4","2","3","26","0","0","-"
"558","Nail Yakupov","STL","R","40","0.16666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"389","Nate Prosser","MIN","D","39","23.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","1","7","0","0","-"
"616","Nate Schmidt","WSH","D","60","42.683333333333","0","1","1","0","1","50.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","1","1","2","1","3","0","0","-"
"107","Nate Thompson","ANA","C","30","47.716666666667","0","0","0","0","0","-","1","0.00","0.1","2","1","1","1","1","0","0","0","0","0","0","2","3","2","0","2","3","14","25","35.90"
"532","Nathan Beaulieu","MTL","D","74","71.566666666667","0","0","0","0","0","0.00","1","0.00","0.03","1","1","0","0","0","0","10","1","0","0","1","1","0","0","3","2","5","0","0","-"
"655","Nathan MacKinnon","COL","C","82","139.46666666667","2","0","0","0","2","100.00","14","14.29","1.14","24","20","10","6","6","2","0","0","0","0","0","1","4","11","3","2","7","77","83","48.13"
"340","Nazem Kadri","TOR","C","82","3.8333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","7","2","1","1","0","3","0","0","0","0","0","4","1","80.00"
"383","Nic Dowd","L.A","C","70","3.9166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0.00"
"646","Nic Petan","WPG","C, L","54","3.9333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"654","Nicholas Baptiste","BUF","R","14","0.23333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"412","Nick Bjugstad","FLA","C","54","0.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","0.00"
"232","Nick Bonino","PIT","C","80","183.6","1","0","0","0","1","50.00","6","16.67","0.72","14","11","7","5","0","1","2","1","1","0","0","0","0","15","1","1","15","80","116","40.82"
"486","Nick Cousins","PHI","C","60","1.4833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","100.00"
"190","Nick Foligno","CBJ","L","79","47.166666666667","0","0","0","0","0","0.00","1","0.00","0.05","2","2","0","0","0","0","4","2","2","0","0","4","1","2","1","1","1","10","12","45.45"
"265","Nick Holden","NYR","D","80","134.96666666667","0","1","0","1","1","100.00","1","0.00","0","2","1","0","0","0","0","0","0","0","0","0","1","4","3","10","2","9","0","0","-"
"381","Nick Jensen","DET","D","49","75.133333333333","0","1","1","0","1","100.00","0","-","0.01","1","1","0","0","0","0","0","0","0","0","0","1","3","0","9","2","10","0","0","-"
"757","Nick Lappin","N.J","R","43","12.516666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","2","0","0","0","1","1","0","1","0.00"
"347","Nick Leddy","NYI","D","81","61.066666666667","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","2","0","9","0","9","0","0","-"
"694","Nick Ritchie","ANA","L","77","4.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","1","0.00"
"700","Nick Schmaltz","CHI","C","61","1.0666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"34","Nick Schultz","PHI","D","28","52.333333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","2","0","6","1","11","0","0","-"
"491","Nick Shore","L.A","C","70","90.5","1","0","0","0","1","100.00","3","33.33","0.58","5","4","2","2","0","1","2","1","1","0","0","1","5","1","1","2","8","25","40","38.46"
"647","Nick Sorensen","ANA","R","5","0.38333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"212","Nicklas Backstrom","WSH","C","82","57.75","0","0","0","0","0","-","1","0.00","0.13","2","2","1","0","0","0","0","0","0","0","0","2","1","1","3","0","3","13","35","27.08"
"129","Nicklas Grossmann","CGY","D","3","3.25","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"368","Nicolas Deslauriers","BUF","L","42","1.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","5","0","0","0","0","0","0","0","-"
"515","Nikita Kucherov","T.B","R","74","1.1666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","-"
"467","Nikita Nesterov","MTL, T.B","D","48","2.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"721","Nikita Soshnikov","TOR","R","56","63.916666666667","0","0","0","0","0","-","4","0.00","0.34","4","4","3","2","2","0","2","1","1","0","0","0","2","5","3","4","3","0","6","0.00"
"711","Nikita Tryamkin","VAN","D","66","96.433333333333","0","0","0","0","0","0.00","3","0.00","0.13","5","4","0","0","0","0","0","0","0","0","0","1","3","1","5","0","12","0","0","-"
"668","Nikita Zadorov","COL","D","56","118.53333333333","0","0","0","0","0","-","1","0.00","0","2","1","0","0","0","0","6","3","3","0","0","4","6","0","12","0","18","0","0","-"
"768","Nikita Zaitsev","TOR","D","82","140.05","0","1","1","0","1","33.33","2","0.00","0","2","2","0","0","0","0","0","0","0","0","0","0","7","3","7","1","19","0","0","-"
"177","Niklas Hjalmarsson","CHI","D","73","203.86666666667","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","10","5","2","3","36","0","0","-"
"33","Niklas Kronwall","DET","D","57","56.733333333333","0","0","0","0","0","0.00","0","-","0","2","0","2","0","0","0","0","0","0","0","0","0","0","1","7","1","12","0","0","-"
"693","Nikolaj Ehlers","WPG","L","82","2.05","0","0","0","0","0","-","1","0.00","0.23","2","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"217","Nikolay Kulemin","NYI","L","72","132.21666666667","1","1","1","0","2","100.00","7","14.29","1","12","11","8","3","1","1","2","1","1","0","0","3","2","7","3","1","9","9","10","47.37"
"435","Nino Niederreiter","MIN","R","82","0.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","10","1","0","0","1","2","0","0","0","0","0","0","0","-"
"722","Noah Hanifin","CAR","D","81","4.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"752","Noel Acciari","BOS","C","29","5.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","100.00"
"630","Oliver Bjorkstrand","CBJ","R","26","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"339","Oliver Ekman-Larsson","ARI","D","79","127.45","0","0","0","0","0","0.00","1","0.00","0.06","2","2","0","0","0","0","4","2","2","0","0","3","0","2","7","2","14","0","0","-"
"564","Olli Maatta","PIT","D","55","127.38333333333","0","0","0","0","0","0.00","1","0.00","0.02","2","1","0","0","0","0","2","1","1","0","0","2","5","2","8","3","17","0","0","-"
"719","Ondrej Kase","ANA","R","53","0.43333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"465","Ondrej Palat","T.B","L","75","127.75","0","0","0","0","0","0.00","4","0.00","0.37","5","5","4","3","0","0","5","1","0","1","0","6","3","9","4","4","21","0","1","0.00"
"533","Oscar Klefbom","EDM","D","82","137.68333333333","0","1","1","0","1","100.00","0","-","0.02","2","2","0","0","0","0","0","0","0","0","0","0","5","3","2","3","22","0","0","-"
"394","Oscar Lindberg","NYR","C","65","8.8166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","2","0","1","6","8","42.86"
"579","Oskar Sundqvist","PIT","C","10","4.95","0","0","0","0","0","-","1","0.00","0.11","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","50.00"
"242","P.K. Subban","NSH","D","66","136.98333333333","0","1","1","0","1","50.00","2","0.00","0.08","3","3","1","0","0","0","7","2","1","1","0","4","7","8","4","2","18","0","0","-"
"56","PA Parenteau","N.J, NSH","R","67","2.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"181","Patric Hornqvist","PIT","R","70","1.7666666666667","0","0","0","0","0","-","1","0.00","0.09","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"98","Patrice Bergeron","BOS","C","79","169.63333333333","0","3","2","1","3","60.00","5","0.00","0.46","10","8","5","1","0","0","2","1","1","0","0","0","1","14","1","1","11","107","120","47.14"
"680","Patrick Brown","CAR","C","14","1.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"95","Patrick Eaves","ANA, DAL","R","79","13.883333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","2","0","0","-"
"254","Patrick Kane","CHI","R","82","6.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0.00"
"9","Patrick Marleau","S.J","C, L","82","7.55","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","2","1","66.67"
"236","Patrick Maroon","EDM","L","81","1.0666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","-"
"51","Patrick Sharp","DAL","L","48","13.116666666667","1","0","0","0","1","100.00","2","50.00","0.15","2","2","2","0","1","0","0","0","0","0","0","1","0","1","0","0","2","1","1","50.00"
"290","Patrick Wiercioch","COL","D","57","80.183333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","4","0","0","-"
"206","Patrik Berglund","STL","C","82","102.41666666667","0","0","0","0","0","-","7","0.00","0.87","12","11","7","4","1","0","0","0","0","0","0","2","1","5","3","1","6","40","58","40.82"
"763","Patrik Laine","WPG","R","73","1.4166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"405","Patrik Nemeth","DAL","D","40","40.8","0","0","0","0","0","-","0","-","0.16","1","1","1","1","0","0","0","0","0","0","0","1","1","0","2","0","3","0","0","-"
"238","Paul Byron","MTL","L","81","160.28333333333","1","0","0","0","1","50.00","8","12.50","1.05","12","11","9","7","2","0","0","0","0","0","0","5","1","7","3","4","8","0","0","-"
"231","Paul Carey","WSH","C","6","3.35","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"602","Paul LaDue","L.A","D","22","3.3333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"36","Paul Martin","S.J","D","81","150.05","0","0","0","0","0","0.00","2","0.00","0.09","2","2","1","0","1","0","0","0","0","0","0","0","4","2","2","0","19","0","0","-"
"246","Paul Postma","WPG","D","65","2.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"149","Paul Stastny","STL","C","66","107.58333333333","0","0","0","0","0","-","4","0.00","0.39","5","5","5","0","0","0","0","0","0","0","0","1","0","4","2","1","9","98","84","53.85"
"460","Paul Thompson","FLA","R","21","0.16666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","2","0","0","0","0","0","0","0","-"
"625","Pavel Buchnevich","NYR","L, R","41","0.61666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"724","Pavel Zacha","N.J","C","70","49.65","0","0","0","0","0","-","1","0.00","0.15","1","1","1","1","0","0","0","0","0","0","0","2","0","2","3","1","1","4","11","26.67"
"346","Peter Holland","ARI, TOR","C","48","6.4833333333333","0","0","0","0","0","-","1","0.00","0.04","1","1","0","0","0","0","2","1","1","0","0","0","1","0","0","0","1","2","3","40.00"
"422","Petter Granberg","NSH","D","10","3.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","0","0","0","0","0","-"
"604","Petteri Lindbohm","STL","D","7","1.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"210","Phil Kessel","PIT","C, R","82","1.6833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"308","Philip Larsen","VAN","D","26","0.81666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"538","Phillip Danault","MTL","L","82","92.05","0","1","1","0","1","100.00","4","0.00","0.2","5","4","2","0","1","0","2","1","1","0","0","0","4","6","1","1","8","34","34","50.00"
"560","Phillip Di Giuseppe","CAR","L","36","0.88333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"686","Pierre-Edouard Bellemare","PHI","L","82","226.6","0","1","1","0","1","100.00","9","0.00","0.59","12","12","6","2","1","1","0","0","0","0","0","1","4","5","7","5","23","87","130","40.09"
"577","Radek Faksa","DAL","C","80","158.63333333333","0","0","0","0","0","-","6","0.00","1.07","13","10","12","3","4","1","8","4","4","0","0","4","3","8","5","3","16","94","127","42.53"
"24","Radim Vrbata","ARI","R","81","20.983333333333","0","0","0","0","0","-","1","0.00","0.07","3","2","1","0","1","0","0","0","0","0","0","1","1","2","1","0","1","0","0","-"
"387","Radko Gudas","PHI","D","67","127.76666666667","0","0","0","0","0","0.00","7","0.00","0.21","9","9","2","1","0","0","2","1","1","0","0","6","2","2","34","4","12","0","0","-"
"723","Rasmus Andersson","CGY","D","1","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"662","Rasmus Ristolainen","BUF","D","79","236.56666666667","0","1","0","1","1","33.33","9","0.00","0.25","9","9","2","1","1","0","12","2","1","0","1","3","5","1","11","3","23","0","0","-"
"497","Reid Boucher","N.J, NSH, VAN","C","39","1.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"352","Reilly Smith","FLA","R","80","136.83333333333","1","0","0","0","1","50.00","6","16.67","0.43","9","6","5","1","1","0","2","1","1","0","0","0","4","9","4","2","6","0","2","0.00"
"643","Remi Elie","DAL","L","18","18.95","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-"
"147","Rene Bourque","COL","R","65","9.7833333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"359","Richard Panik","CHI","R","82","0.43333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","-"
"60","Rick Nash","NYR","L, R","67","80.416666666667","1","0","0","0","1","100.00","6","16.67","1","11","10","7","3","4","0","0","0","0","0","0","2","2","6","1","0","9","0","0","-"
"540","Rickard Rakell","ANA","C, R","71","0.61666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"243","Riley Nash","BOS","C","81","156.13333333333","1","2","2","0","3","60.00","8","12.50","0.57","11","8","8","1","1","1","4","2","2","0","0","1","5","5","0","2","6","28","40","41.18"
"421","Riley Sheahan","DET","C","80","68.466666666667","0","0","0","0","0","-","5","0.00","0.4","7","6","2","0","0","1","0","0","0","0","0","0","2","1","2","1","3","11","13","45.83"
"469","Rob O'Gara","BOS","D","3","6.5833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"494","Robbie Russo","DET","D","19","21.5","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","2","0","0","-"
"701","Robby Fabbri","STL","C","51","2.7666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","-"
"255","Robert Bortuzzo","STL","D","38","33.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","2","4","0","0","-"
"644","Robert Hagg","PHI","D","1","1.5666666666667","0","0","0","0","0","-","1","0.00","0.06","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"288","Roman Josi","NSH","D","72","164.46666666667","0","1","1","0","1","16.67","5","0.00","0.21","9","7","1","0","1","0","2","1","1","0","0","2","3","0","1","2","20","0","0","-"
"771","Roman Lyubimov","PHI","L","47","23.4","0","0","0","0","0","-","0","-","0.02","2","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.00"
"141","Roman Polak","TOR","D","75","217.93333333333","0","0","0","0","0","0.00","2","0.00","0.1","5","4","0","0","0","0","12","2","1","0","1","3","7","3","27","4","37","0","1","0.00"
"29","Ron Hainsey","CAR, PIT","D","72","217.75","1","2","1","1","3","75.00","5","20.00","0.11","7","5","3","1","1","0","2","1","1","0","0","3","3","4","7","1","24","0","0","-"
"138","Ryan Callahan","T.B","R","18","35.583333333333","0","0","0","0","0","0.00","1","0.00","0.26","1","1","1","1","0","0","0","0","0","0","0","1","3","3","3","1","5","1","3","25.00"
"677","Ryan Carpenter","S.J","C","11","8.8833333333333","0","0","0","0","0","-","2","0.00","0.07","2","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","2","0.00"
"463","Ryan Dzingel","OTT","C, L","81","15.633333333333","1","0","0","0","1","100.00","1","100.00","0.07","1","1","1","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0.00"
"342","Ryan Ellis","NSH","D","71","185.16666666667","1","2","1","1","3","37.50","7","14.29","0.66","8","7","6","3","4","0","0","0","0","0","0","3","5","9","4","3","25","0","0","-"
"454","Ryan Garbutt","ANA","C","27","31.516666666667","0","1","0","1","1","100.00","1","0.00","0.06","2","2","0","0","0","0","2","1","1","0","0","1","0","2","3","4","3","1","2","33.33"
"89","Ryan Getzlaf","ANA","C","74","124.35","2","1","1","0","3","100.00","5","40.00","0.52","11","9","7","1","1","0","2","1","1","0","0","2","1","11","8","4","10","23","30","43.40"
"639","Ryan Hartman","CHI","L, R","76","7.3166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","17","3","1","1","1","3","0","0","1","0","1","1","0","100.00"
"430","Ryan Johansen","NSH","C","82","63.433333333333","1","0","0","0","1","33.33","4","25.00","0.37","5","5","4","1","0","0","2","1","1","0","0","1","0","4","0","1","0","27","23","54.00"
"92","Ryan Kesler","ANA","C","82","223.1","0","0","0","0","0","0.00","7","0.00","0.6","10","9","7","2","1","1","2","1","1","0","0","2","0","5","9","1","17","139","137","50.36"
"257","Ryan McDonagh","NYR","D","77","180.31666666667","1","0","0","0","1","16.67","5","20.00","0.48","8","7","6","1","0","0","0","0","0","0","0","4","6","7","7","2","21","0","0","-"
"527","Ryan Murphy","CAR","D","27","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"554","Ryan Murray","CBJ","D","60","112.65","0","1","0","1","1","33.33","1","0.00","0","1","1","0","0","0","0","2","1","1","0","0","0","3","1","1","0","12","0","0","-"
